,LS,BST,LLRBT,BF
10175,0.0001514290284483967,1.3017804477227117e-06,1.952596176458403e-06,2.4046059756608115e-06
10360,0.00015316953807812902,1.3223972541083574e-06,1.8944690717435486e-06,2.432056567033565e-06
10545,0.00015566174298153182,1.402235672159821e-06,1.946208043207645e-06,2.424108540562383e-06
10730,0.00015802853203265407,1.4038233955843596e-06,1.97012126157402e-06,2.4686149404802863e-06
10915,0.00015985014603565098,1.39928561445206e-06,1.9375582806629326e-06,2.4424741790125813e-06
11100,0.0001618909722310491,1.3028820944574038e-06,1.9418722239681817e-06,2.4335809722713647e-06
11285,0.0001642421090979676,1.321433797166811e-06,1.96730496934316e-06,2.462959417394029e-06
11470,0.00016602841982353103,1.3922549834380936e-06,2.006835281772009e-06,2.4554856178145686e-06
11655,0.00016789719824457047,1.39757943309741e-06,2.031066522232915e-06,2.4358987826384056e-06
11840,0.00017085415101289716,1.3201720873748353e-06,2.0168204562217337e-06,2.422251342368577e-06
12025,0.00017248528370838784,1.2943091393243351e-06,1.996570892115081e-06,2.4381001029214865e-06
12210,0.0001743526176395698,1.302442469083012e-06,2.037704956435829e-06,2.431900901591764e-06
12395,0.00017640267609065363,1.3917012603680065e-06,2.01386065540596e-06,2.441341991946443e-06
12580,0.00017865585757594624,1.383236149612199e-06,1.934805958117401e-06,2.394486202670415e-06
12765,0.00017984446181665783,1.315469728086417e-06,2.014970574036685e-06,2.4156987938363482e-06
12950,0.00018270672477862943,1.3053640077070017e-06,2.0388191471884555e-06,2.4459825763521597e-06
13135,0.00018442911662240385,1.3116142261824613e-06,2.0184293640307535e-06,2.42589488294437e-06
13320,0.00018580646016752483,1.3794573429766872e-06,1.990533879223288e-06,2.4140977574119326e-06
13505,0.00018791355182247988,1.3591042146249033e-06,1.9970760651898288e-06,2.4340923692937085e-06
13690,0.00019014075644626155,1.3238299048480091e-06,1.990932142447441e-06,2.424984910298959e-06
13875,0.00019168188449672483,1.32259208689777e-06,2.042311270413664e-06,2.4268955847786724e-06
14060,0.00019362987404146633,1.3907621304906152e-06,2.017682872140148e-06,2.4110813029195875e-06
14245,0.00019531550507195756,1.392671849083053e-06,1.990463124874364e-06,2.467832026080391e-06
14430,0.00019614728552144056,1.4150573326266208e-06,2.0670684571420655e-06,2.4359396081033308e-06
14615,0.00019780772503726014,1.3218966708945777e-06,2.007798463695708e-06,2.4377098766266615e-06
14800,0.0001999413899339334,1.400332767601817e-06,1.995966141218952e-06,2.4234805359727267e-06
14985,0.00020115254980078342,1.42154846940651e-06,2.0623084215378952e-06,2.4772087302178555e-06
15170,0.00020300003513587007,1.390152114204242e-06,2.030381009542306e-06,2.476108901805048e-06
15355,0.00020443110033087946,1.4430456773437766e-06,2.078487176806965e-06,2.457558715698916e-06
15540,0.0002060077759333664,1.3668435292506436e-06,2.098322652147895e-06,2.4654315554947002e-06
15725,0.0002071208483726427,1.3187696618976397e-06,2.0623094975785995e-06,2.4912043217219277e-06
15910,0.0002164949613026292,1.3252258073290758e-06,2.081605540097204e-06,2.4700530728863534e-06
16095,0.00021165393338028188,1.4103556435273259e-06,2.089369347331823e-06,2.470532116595519e-06
16280,0.00021535401738787053,1.4427237462577059e-06,2.0438581416725155e-06,2.471884307259301e-06
16465,0.0002093925382520089,1.4111079775446326e-06,1.997259737060773e-06,2.5225261470875405e-06
16650,0.00022554991477374158,1.409858069489411e-06,2.053689386229962e-06,2.4749230088264503e-06
16835,0.00022098493021368177,1.3225697089892325e-06,2.039458099090486e-06,2.518074489262707e-06
17020,0.00022260834791627072,1.320868683551703e-06,1.9572092243683857e-06,2.556146873340626e-06
17205,0.00022245317174991115,1.3983601954158976e-06,2.06773834988697e-06,2.52370094856965e-06
