,LS,BST,LLRBT,BF
153,1.1374999303370714e-05,1.0167015716433525e-05,3.9875012589618564e-05,1.0124989785254002e-05
154,9.792012860998511e-06,6.708985893055797e-06,3.266701241955161e-05,1.0540999937802553e-05
155,1.18750031106174e-05,1.029198756441474e-05,3.5083008697256446e-05,1.0249990737065673e-05
156,1.1500000255182385e-05,6.375019438564777e-06,3.816699609160423e-05,1.1500000255182385e-05
157,1.229101326316595e-05,1.5249999705702066e-05,4.062501830048859e-05,1.1709023965522647e-05
158,1.1541997082531452e-05,1.3083015801385045e-05,3.954200656153262e-05,1.1666998034343123e-05
159,1.1583993909880519e-05,7.833994459360838e-06,3.383398870937526e-05,1.0374991688877344e-05
160,1.0249990737065673e-05,1.3415992725640535e-05,3.937500878237188e-05,1.0416988516226411e-05
161,1.1958007235080004e-05,5.415990017354488e-06,4.0040991734713316e-05,1.0207993909716606e-05
162,1.4958990504965186e-05,1.1500000255182385e-05,3.0208000680431724e-05,1.0666990419849753e-05
163,1.200000406242907e-05,1.200000406242907e-05,3.8291007513180375e-05,1.0375020792707801e-05
164,1.2041011359542608e-05,8.041999535635114e-06,3.0916009563952684e-05,1.0415998985990882e-05
165,1.2541015166789293e-05,1.1750002158805728e-05,3.9583013858646154e-05,1.025001984089613e-05
166,1.2083008186891675e-05,1.0416988516226411e-05,3.804100560955703e-05,1.0832998668774962e-05
167,1.2416974641382694e-05,6.208021659404039e-06,3.924997872672975e-05,1.1750002158805728e-05
168,1.3041018974035978e-05,8.792005246505141e-06,3.966697840951383e-05,1.0417017620056868e-05
169,1.2958014849573374e-05,6.374990334734321e-06,4.25000034738332e-05,1.1750002158805728e-05
170,1.4874996850267053e-05,8.792005246505141e-06,3.5290984669700265e-05,1.0624993592500687e-05
171,1.3334007235243917e-05,1.5833007637411356e-05,3.7165998946875334e-05,1.0624993592500687e-05
172,1.3917015166953206e-05,9.833980584517121e-06,4.420799086801708e-05,1.0375020792707801e-05
173,1.3082986697554588e-05,8.499977411702275e-06,4.458299372345209e-05,1.0333984391763806e-05
174,1.2999982573091984e-05,1.0832998668774962e-05,3.8708007195964456e-05,1.0292016668245196e-05
175,1.4291988918557763e-05,7.499998901039362e-06,3.070800448767841e-05,1.0207993909716606e-05
176,1.3083015801385045e-05,1.1042022379115224e-05,3.516700235195458e-05,1.0542018571868539e-05
177,1.1833995813503861e-05,5.457986844703555e-06,3.545900108292699e-05,1.0124989785254002e-05
178,1.3375014532357454e-05,1.1333002476021647e-05,4.0457991417497396e-05,1.0459014447405934e-05
179,2.2249994799494743e-05,1.5416007954627275e-05,3.5250006476417184e-05,1.0458985343575478e-05
180,1.2708012945950031e-05,1.1500000255182385e-05,3.966601798310876e-05,1.0709016351029277e-05
181,1.4333025319501758e-05,1.1916010407730937e-05,3.6874989746138453e-05,1.0124989785254002e-05
182,1.2500007869675756e-05,1.2250005966052413e-05,3.966700751334429e-05,1.1958007235080004e-05
183,1.287501072511077e-05,9.834009688347578e-06,3.7999998312443495e-05,1.087499549612403e-05
184,1.3834011042490602e-05,6.916990969330072e-06,3.6874989746138453e-05,1.0041985660791397e-05
185,1.3582990504801273e-05,8.292001439258456e-06,4.216600791551173e-05,1.0332994861528277e-05
186,1.4124991139397025e-05,7.541995728388429e-06,3.491700044833124e-05,1.0040996130555868e-05
187,1.4083983842283487e-05,5.791982403025031e-06,3.2917014323174953e-05,1.0457995813339949e-05
188,1.3667013263329864e-05,1.0416988516226411e-05,2.7875008527189493e-05,1.166702713817358e-05
189,1.2790987966582179e-05,8.500006515532732e-06,4.520799848251045e-05,1.0124989785254002e-05
190,1.5375000657513738e-05,9.458017302677035e-06,4.316598642617464e-05,1.0624993592500687e-05
191,1.3500015484169126e-05,4.916975740343332e-06,3.5667006159201264e-05,1.0457995813339949e-05
192,1.2667005648836493e-05,9.208015399053693e-06,4.870802513323724e-05,1.058299676515162e-05
193,1.3584009138867259e-05,9.37501317821443e-06,4.1332998080179095e-05,1.1750002158805728e-05
194,1.2957985745742917e-05,7.875001756474376e-06,3.82089929189533e-05,1.1541997082531452e-05
195,1.3749988283962011e-05,1.0249990737065673e-05,3.312499029561877e-05,1.129199517890811e-05
196,1.3625016435980797e-05,1.633400097489357e-05,3.420800203457475e-05,1.0500021744519472e-05
197,1.4165998436510563e-05,1.1333002476021647e-05,3.754097269847989e-05,1.0415998985990882e-05
198,1.3084005331620574e-05,6.332993507385254e-06,3.658398054540157e-05,1.0707997716963291e-05
199,1.479100319556892e-05,1.2542004697024822e-05,3.8708007195964456e-05,1.1041993275284767e-05
200,1.462499494664371e-05,7.333001121878624e-06,4.1624996811151505e-05,9.957992006093264e-06
201,1.3459008187055588e-05,9.583018254488707e-06,3.804100560955703e-05,1.0541989468038082e-05
202,1.4457997167482972e-05,9.874987881630659e-06,3.3666001399978995e-05,1.1791009455919266e-05
203,1.4250021195039153e-05,9.791023330762982e-06,3.7291989428922534e-05,1.0791001841425896e-05
204,1.4416000340133905e-05,1.6915990272536874e-05,3.741701948456466e-05,1.0790972737595439e-05
205,1.491699367761612e-05,7.583992555737495e-06,4.433398135006428e-05,1.0666000889614224e-05
206,1.4458986697718501e-05,7.458991603925824e-06,3.825000021606684e-05,1.4833000022917986e-05
207,1.5208992408588529e-05,1.0040996130555868e-05,3.6999990697950125e-05,1.0791001841425896e-05
208,1.4874996850267053e-05,3.416993422433734e-06,3.283302066847682e-05,1.087499549612403e-05
209,1.5249999705702066e-05,8.083006832748652e-06,3.354198997840285e-05,1.0374991688877344e-05
210,1.5416997484862804e-05,7.291004294529557e-06,3.53749783243984e-05,1.029198756441474e-05
211,1.4958000974729657e-05,1.0167015716433525e-05,4.2625004425644875e-05,1.0499992640689015e-05
212,1.491600414738059e-05,8.37500556372106e-06,3.549997927621007e-05,1.0042014764621854e-05
213,1.4999997802078724e-05,7.916998583823442e-06,3.7707999581471086e-05,1.0249990737065673e-05
214,1.504199462942779e-05,1.2541015166789293e-05,3.8583006244152784e-05,1.0750023648142815e-05
215,1.4707999071106315e-05,1.2625008821487427e-05,4.312500823289156e-05,1.0499992640689015e-05
216,1.5541998436674476e-05,1.087499549612403e-05,3.779100370593369e-05,1.0750023648142815e-05
217,1.4416989870369434e-05,7.957976777106524e-06,4.287497722543776e-05,1.0791991371661425e-05
218,1.575000351294875e-05,8.99998121894896e-06,4.220797563903034e-05,1.0332994861528277e-05
219,1.562500256113708e-05,8.41697328723967e-06,3.533400013111532e-05,1.0666000889614224e-05
220,1.562500256113708e-05,1.562500256113708e-05,3.808297333307564e-05,1.0415998985990882e-05
221,1.3791985111311078e-05,6.332993507385254e-06,3.883300814777613e-05,1.058299676515162e-05
222,1.612497726455331e-05,8.332979632541537e-06,4.962499951943755e-05,1.0707997716963291e-05
223,1.58329785335809e-05,1.5249999705702066e-05,4.0790997445583344e-05,1.0792020475491881e-05
224,1.5958008589223027e-05,1.4374993043020368e-05,3.96659888792783e-05,1.0333984391763806e-05
225,1.62090000230819e-05,8.916016668081284e-06,4.270899808034301e-05,1.0709016351029277e-05
