,BST,BSTRec
156,2.9749993700534105e-05,5.208401125855744e-05
157,4.545800038613379e-05,7.845798972994089e-05
158,3.954200656153262e-05,7.495799218304455e-05
159,5.295898881740868e-05,0.00011016702046617866
160,5.0708011258393526e-05,0.0001059159985743463
161,3.883300814777613e-05,7.170799653977156e-05
162,5.491598858498037e-05,0.00011341701610945165
163,4.325000918470323e-05,8.004199480637908e-05
164,4.1457999031990767e-05,6.241601658985019e-05
165,4.4249987695366144e-05,0.00012620800407603383
166,4.595797508955002e-05,9.370801853947341e-05
167,5.920801777392626e-05,0.0001120000088121742
168,4.66250057797879e-05,6.650001159869134e-05
169,6.966598448343575e-05,0.00013562498497776687
170,5.345800309441984e-05,0.0001277910196222365
171,4.0292012272402644e-05,7.320899749174714e-05
172,4.512499435804784e-05,7.483398076146841e-05
173,6.399999256245792e-05,0.00010391700197942555
174,5.137501284480095e-05,7.999999797903001e-05
175,3.904200275428593e-05,6.675001350231469e-05
176,4.220899427309632e-05,7.333399844355881e-05
177,2.5874993298202753e-05,4.370798706077039e-05
178,3.5667006159201264e-05,6.408299668692052e-05
179,5.6374992709606886e-05,0.00010112501331605017
180,5.133400554768741e-05,8.770800195634365e-05
181,4.8708985559642315e-05,9.891702211461961e-05
182,5.1834009354934096e-05,0.0001024999946821481
183,5.9792015235871077e-05,0.0001057499903254211
184,3.14170029014349e-05,4.720801371149719e-05
185,5.699999746866524e-05,0.00010966701665893197
186,5.483301356434822e-05,0.00010983299580402672
187,4.212500061839819e-05,7.933299639262259e-05
188,4.66250057797879e-05,9.995800792239606e-05
189,4.091602750122547e-05,7.562502287328243e-05
190,4.529202124103904e-05,8.608301868662238e-05
191,5.9874990256503224e-05,0.00012100001913495362
192,4.1834020521491766e-05,7.987499702721834e-05
193,5.0875009037554264e-05,0.00010437500895932317
194,4.716700641438365e-05,0.00010166698484681547
195,4.845898365601897e-05,8.90420051291585e-05
196,3.8541998947039247e-05,7.333300891332328e-05
197,4.3832988012582064e-05,8.02910071797669e-05
198,4.75000124424696e-05,8.787499973550439e-05
199,2.9125018045306206e-05,5.750000127591193e-05
200,4.5042019337415695e-05,8.679198799654841e-05
201,4.783298936672509e-05,0.00010166698484681547
202,3.704198752529919e-05,7.129201549105346e-05
203,4.191702464595437e-05,7.966600242070854e-05
204,5.77080063521862e-05,0.00011983400327153504
205,5.51670091226697e-05,0.00011187497875653207
206,4.2041996493935585e-05,7.979100337252021e-05
207,2.9499991796910763e-05,5.633398541249335e-05
208,4.124999395571649e-05,7.687500328756869e-05
209,4.670899943448603e-05,8.804199751466513e-05
210,5.245799547992647e-05,0.00010616699000820518
211,5.800000508315861e-05,5.1207985961809754e-05
212,5.258299643173814e-05,8.762499783188105e-05
213,3.6124984035268426e-05,6.504199700430036e-05
214,5.745800444856286e-05,8.904197602532804e-05
215,6.074999691918492e-05,0.00010095801553688943
216,3.38749960064888e-05,5.6124990805983543e-05
217,6.608298281207681e-05,0.00012066701310686767
218,6.0999998822808266e-05,0.0001176249934360385
219,5.429101292975247e-05,0.00010958299390040338
220,4.391599213704467e-05,7.241699495352805e-05
221,5.85000088904053e-05,0.00010683297296054661
222,4.99580055475235e-05,8.125000749714673e-05
223,5.2624993259087205e-05,0.00010516701149754226
224,3.3083982998505235e-05,6.34159951005131e-05
225,5.266701919026673e-05,8.829100988805294e-05
226,6.229098653420806e-05,0.00011104100849479437
227,5.3208001190796494e-05,0.00010050000855699182
228,5.1041977712884545e-05,8.933298522606492e-05
229,5.1125010941177607e-05,0.0001050409919116646
230,5.699999746866524e-05,0.00010587499127723277
231,4.412501584738493e-05,7.212499622255564e-05
232,6.383299478329718e-05,0.00011720898328348994
233,5.033399793319404e-05,7.94160005170852e-05
234,4.3459003791213036e-05,7.870799163356423e-05
235,5.266701919026673e-05,0.00010658300016075373
236,5.720800254493952e-05,0.00010833301348611712
237,6.191700231283903e-05,0.00011808398994617164
238,6.083300104364753e-05,0.00011079199612140656
239,6.616697646677494e-05,0.00012549999519251287
240,3.8875004975125194e-05,6.320799002423882e-05
241,7.37080117687583e-05,0.0001372499973513186
242,4.9124995712190866e-05,9.68750100582838e-05
243,5.34169957973063e-05,0.0001158749801106751
244,6.158300675451756e-05,0.0001297500275541097
245,5.591599619947374e-05,0.00011299998732283711
246,5.833301111124456e-05,0.000115458999061957
247,4.4625019654631615e-05,8.529197657480836e-05
248,6.1166996601969e-05,0.0001260410062968731
249,6.550000398419797e-05,0.00013445800868794322
250,7.137499051168561e-05,0.00013933298760093749
251,6.216700421646237e-05,0.00012437501573003829
252,4.2625004425644875e-05,8.541697752662003e-05
253,8.029199671000242e-05,0.00011962500866502523
254,4.445799277164042e-05,9.033401147462428e-05
255,2.641702303662896e-05,5.479200626723468e-05
256,5.1458016969263554e-05,0.00011291701230220497
257,5.3916999604552984e-05,0.00011458300286903977
258,4.695798270404339e-05,9.774998761713505e-05
259,3.100000321865082e-05,6.591700366698205e-05
260,4.68340003862977e-05,9.76670125965029e-05
261,5.812497693113983e-05,0.0001278329873457551
262,3.85420280508697e-05,7.924999226815999e-05
263,4.149999585933983e-05,8.858300861902535e-05
264,3.241701051592827e-05,7.000000914558768e-05
265,5.808300920762122e-05,0.00012195800081826746
266,5.216698627918959e-05,0.00011737499153241515
267,5.699999746866524e-05,0.0001256669929716736
268,3.570900298655033e-05,7.375000859610736e-05
269,5.6374992709606886e-05,0.00012308298028074205
270,3.737499355338514e-05,7.841701153665781e-05
271,5.454200436361134e-05,0.00012083299225196242
272,3.183301305398345e-05,6.804100121371448e-05
273,3.704201662912965e-05,8.133301162160933e-05
274,4.6083005145192146e-05,9.337501251138747e-05
275,4.749998333863914e-05,0.00010970898438245058
276,4.383301711641252e-05,9.133300045505166e-05
277,5.51670091226697e-05,0.00011954098590649664
278,3.416699473746121e-05,6.995798321440816e-05
279,5.4750009439885616e-05,0.00012170799891464412
280,5.4832984460517764e-05,0.00012079099542461336
281,5.2749994210898876e-05,0.00011724999058060348
282,1.783299376256764e-05,3.704099799506366e-05
283,5.1125010941177607e-05,0.00011591700604185462
284,4.32920060120523e-05,8.525000885128975e-05
285,5.883298581466079e-05,0.00013070899876765907
286,4.1749997762963176e-05,8.633299148641527e-05
287,4.079198697581887e-05,8.504200377501547e-05
288,4.545800038613379e-05,9.266601409763098e-05
289,4.2333005694672465e-05,8.691698894836009e-05
290,5.133301601745188e-05,0.00011625001206994057
291,6.17500045336783e-05,0.0001392090052831918
292,4.124999395571649e-05,0.0002181250019930303
293,3.5792007111012936e-05,7.179199019446969e-05
294,3.9292004657909274e-05,8.495899965055287e-05
295,6.0999998822808266e-05,0.00012695800978690386
296,5.933298962190747e-05,0.00013374999980442226
297,4.716697731055319e-05,9.625000529922545e-05
298,4.3249980080872774e-05,8.233299013227224e-05
299,5.687499651685357e-05,0.00011870899470523
300,5.250002141110599e-05,0.00011037502554245293
301,5.091700586490333e-05,0.00010616600047796965
302,6.437499541789293e-05,0.0001295830006711185
303,6.575000588782132e-05,0.00013612498878501356
304,2.1041021682322025e-05,4.170800093561411e-05
305,4.24169993493706e-05,8.187501225620508e-05
306,4.5791995944455266e-05,8.875000639818609e-05
307,2.4250010028481483e-05,4.745900514535606e-05
308,3.833300434052944e-05,7.591600297018886e-05
309,6.912500248290598e-05,0.00013633401249535382
310,5.1417009672150016e-05,0.00010904198279604316
311,2.1917017875239253e-05,4.320900188758969e-05
312,4.533299943432212e-05,8.804199751466513e-05
313,5.604198668152094e-05,0.00011412499588914216
314,5.345800309441984e-05,0.00011108300532214344
315,3.129200194962323e-05,6.0874997870996594e-05
316,3.225001273676753e-05,6.162500358186662e-05
317,4.1041988879442215e-05,7.887498941272497e-05
318,5.745899397879839e-05,0.00012041599256917834
319,5.16669824719429e-05,0.00013545900583267212
320,3.9749982533976436e-05,8.083300781436265e-05
321,4.82079922221601e-05,0.0001110419980250299
322,4.441599594429135e-05,8.970798808149993e-05
323,6.579200271517038e-05,0.0001431669807061553
324,3.329198807477951e-05,7.095799082890153e-05
325,5.58749889023602e-05,0.00012520799646154046
326,5.395899643190205e-05,0.0001196670054923743
327,5.183398025110364e-05,0.00011712501873262227
328,4.591699689626694e-05,0.00010829197708517313
329,4.833299317397177e-05,0.0001120000088121742
330,6.150000263005495e-05,0.00013554200995713472
331,3.779199323616922e-05,7.616699440404773e-05
332,3.5707984352484345e-05,6.937500438652933e-05
333,3.724999260157347e-05,7.712497608736157e-05
334,4.479099879972637e-05,9.470898658037186e-05
335,2.8791982913389802e-05,6.0040998505428433e-05
336,5.7874975027516484e-05,0.0001349580124951899
337,3.287501749582589e-05,6.762499106116593e-05
338,5.883298581466079e-05,0.0001328329963143915
339,5.67499955650419e-05,0.00012587499804794788
340,5.258299643173814e-05,0.00011962497956119478
341,6.0165999457240105e-05,0.00012962502660229802
342,9.479100117459893e-05,0.00011116699897684157
343,5.6249991757795215e-05,0.00011600001016631722
344,4.691601498052478e-05,9.429198689758778e-05
345,5.900001269765198e-05,0.00012387498281896114
346,5.3916999604552984e-05,0.0001144580019172281
347,5.441700341179967e-05,0.00011454100604169071
348,6.250001024454832e-05,0.00012183398939669132
349,5.9084006352350116e-05,0.00011737499153241515
350,6.10839924775064e-05,0.0001221249985974282
351,7.016601739451289e-05,0.00013299999409355223
352,6.28340058028698e-05,0.00012845901073887944
353,5.299999611452222e-05,0.00011633298709057271
354,4.766698111779988e-05,9.379102266393602e-05
355,9.045799379236996e-05,0.00013729100464843214
356,3.845899482257664e-05,7.800001185387373e-05
357,0.0001209579932037741,0.00012562499614432454
358,6.020799628458917e-05,0.00012583300122059882
359,5.079101538285613e-05,9.854199015535414e-05
360,3.391600330360234e-05,6.795799708925188e-05
361,5.529201007448137e-05,0.00011424999684095383
362,5.116700776852667e-05,0.0001067080011125654
363,6.329099414870143e-05,0.0001411660050507635
364,6.933399708941579e-05,0.00015395900118164718
365,5.608299397863448e-05,0.00011537500540725887
366,5.199998850002885e-05,8.804199751466513e-05
367,8.816600893624127e-05,0.0001233329821843654
368,6.412499351426959e-05,0.00013550001312978566
369,5.770899588242173e-05,0.00012170799891464412
370,6.983301136642694e-05,0.00014537500101141632
371,2.187499194405973e-05,4.754198016598821e-05
372,5.558299017138779e-05,0.00011483297566883266
373,6.462499732151628e-05,0.00012525002239271998
374,5.887501174584031e-05,0.00011995798558928072
375,6.0416990891098976e-05,0.00011491597979329526
376,4.25000034738332e-05,8.583298767916858e-05
377,3.633301821537316e-05,7.120802183635533e-05
378,5.400000372901559e-05,0.00011304198415018618
379,5.5500015150755644e-05,9.729200974106789e-05
380,6.316599319688976e-05,0.00012400001287460327
381,5.129099008627236e-05,9.733301703818142e-05
382,4.520799848251045e-05,0.00016716698883101344
383,6.791600026190281e-05,0.0001327499921899289
384,5.937498644925654e-05,0.00011758299660868943
385,6.10839924775064e-05,0.00011716599692590535
386,4.791602259501815e-05,8.23330192361027e-05
387,6.50830043014139e-05,0.00012412498472258449
388,3.8291007513180375e-05,7.229097536765039e-05
389,6.34589814580977e-05,0.00011258298764005303
390,6.533300620503724e-05,0.00012454198440536857
391,7.074998575262725e-05,0.00012879198766313493
392,4.075001925230026e-05,7.316700066439807e-05
393,6.333398050628603e-05,0.00011370799620635808
394,5.900001269765198e-05,0.00010708300396800041
395,5.204201443120837e-05,8.6499989265576e-05
396,6.545899668708444e-05,0.00011362499208189547
397,6.533297710120678e-05,0.0001143749977927655
398,6.620798376388848e-05,0.00012041698209941387
399,5.062500713393092e-05,8.674999116919935e-05
400,4.4374988647177815e-05,7.270902278833091e-05
401,4.3917010771110654e-05,8.083300781436265e-05
402,5.6832999689504504e-05,0.00010895798914134502
403,6.762502016499639e-05,0.00012841698480769992
404,5.983299342915416e-05,0.00011291599366813898
405,4.037501639686525e-05,7.283297600224614e-05
406,5.308398976922035e-05,0.00010016700252890587
407,6.179200136102736e-05,0.00011374999303370714
408,7.229202310554683e-05,0.00013474997831508517
409,4.829201498068869e-05,7.920799544081092e-05
410,7.62919953558594e-05,0.00013675002264790237
411,7.279199780896306e-05,0.00013237498933449388
412,7.920799544081092e-05,0.00013916700845584273
413,8.045797585509717e-05,0.00014491702313534915
414,6.78329961374402e-05,0.00012895799591206014
415,6.674998439848423e-05,0.0001226250024046749
416,5.579099524766207e-05,0.00010554102482274175
417,6.066600326448679e-05,0.0001227080065291375
418,5.8375007938593626e-05,0.00011008299770765007
419,6.233298336155713e-05,0.00011408299906179309
420,5.308300023898482e-05,0.00010224999277852476
421,6.516702705994248e-05,0.00012233300367370248
422,4.3791980715468526e-05,7.287500193342566e-05
423,6.587500683963299e-05,0.0001152500044554472
424,7.100001676008105e-05,0.00012275000335648656
425,5.5249984143301845e-05,8.691599941812456e-05
426,4.500002251006663e-05,7.995800115168095e-05
427,5.062500713393092e-05,8.749999688006938e-05
428,6.933300755918026e-05,0.00030416701338253915
429,6.391701754182577e-05,0.0001324159966316074
430,4.4333020923659205e-05,9.041698649525642e-05
431,6.633400334976614e-05,0.00013862500782124698
432,4.3540989281609654e-05,8.73749959282577e-05
433,5.1207985961809754e-05,9.454198880121112e-05
434,7.445798837579787e-05,0.00014300001203082502
435,6.770799518562853e-05,0.00013945801765657961
436,6.804100121371448e-05,0.00013720800052396953
437,4.629101022146642e-05,8.612498641014099e-05
438,3.6707991966977715e-05,5.383399548009038e-05
439,6.874999962747097e-05,0.00013879200560040772
440,5.3041992941871285e-05,0.00010499998461455107
441,5.8250006986781955e-05,0.00012158398749306798
442,4.583399277180433e-05,9.225000394508243e-05
443,5.895798676647246e-05,0.0001310829829890281
444,5.512498319149017e-05,0.00011320799239911139
445,4.995797644369304e-05,0.00011537500540725887
446,5.162501474842429e-05,0.0001066249969881028
447,7.741700392216444e-05,0.00020358298206701875
448,5.9125013649463654e-05,0.00012287500430829823
449,6.27080153208226e-05,0.0001276669790968299
450,5.370800499804318e-05,0.0001135829952545464
451,6.283298716880381e-05,0.00012795801740139723
452,3.9709004340693355e-05,7.550002192147076e-05
453,5.4500007536262274e-05,0.00010570898302830756
454,7.450001430697739e-05,0.00013916700845584273
455,4.333298420533538e-05,7.308300700969994e-05
456,6.629200652241707e-05,0.00013016699813306332
457,6.658298661932349e-05,0.0001294999965466559
458,5.2624993259087205e-05,9.120898903347552e-05
459,7.958299829624593e-05,0.0001497080083936453
460,5.137501284480095e-05,9.187500108964741e-05
461,7.049998384900391e-05,0.00013704199227504432
462,7.566600106656551e-05,0.00014662498142570257
463,5.395800690166652e-05,0.00010687499889172614
464,3.983397618867457e-05,7.695797830820084e-05
465,3.62499849870801e-05,6.837499677203596e-05
466,6.387499161064625e-05,0.0001273340021725744
467,5.8457982959225774e-05,0.00011550000635907054
468,0.00016170801245607436,8.691701805219054e-05
469,6.675001350231469e-05,0.00013000000035390258
470,6.350001785904169e-05,0.00012608300312422216
471,4.762501339428127e-05,8.724999497644603e-05
472,6.708299042657018e-05,0.00013454200234264135
473,5.991698708385229e-05,0.00011404100223444402
474,6.250001024454832e-05,0.00011970801278948784
475,6.125000072643161e-05,0.00011424999684095383
476,5.2458024583756924e-05,0.00010666699381545186
477,6.858300184831023e-05,0.00010445801308378577
478,4.166600410826504e-05,7.191600161604583e-05
479,4.633297794498503e-05,8.512500789947808e-05
480,7.12500186637044e-05,0.00013983299140818417
481,3.404100425541401e-05,6.33329909760505e-05
482,4.7667010221630335e-05,8.724999497644603e-05
483,3.674998879432678e-05,6.945899804122746e-05
484,6.691701128147542e-05,0.00013412500265985727
485,6.279099034145474e-05,0.0001292910019401461
486,2.4874985683709383e-05,4.7124980483204126e-05
487,3.99590062443167e-05,7.737497799098492e-05
488,4.4791988329961896e-05,8.612501551397145e-05
489,4.8124988097697496e-05,8.875000639818609e-05
490,5.5209005950018764e-05,0.00011191598605364561
491,4.3957988964393735e-05,8.212501415982842e-05
492,4.541702219285071e-05,8.712499402463436e-05
493,4.808299127034843e-05,8.883400005288422e-05
494,5.2332994528114796e-05,0.0001067080011125654
495,5.270799738354981e-05,0.0001100839872378856
496,6.0165999457240105e-05,0.0001240410201717168
497,3.7707999581471086e-05,7.40000104997307e-05
498,5.5500015150755644e-05,0.00011600001016631722
499,4.5249995309859514e-05,0.00012549999519251287
500,4.220899427309632e-05,9.529199451208115e-05
501,5.299999611452222e-05,0.00012074998812749982
502,5.079200491309166e-05,0.00011333398288115859
503,4.879100015386939e-05,0.00011300001642666757
504,5.170897929929197e-05,0.0001126249844674021
505,6.187500548548996e-05,0.0001425420050509274
506,4.9833994125947356e-05,0.00011429202277213335
507,5.9708982007578015e-05,0.0001354999840259552
508,2.4250010028481483e-05,4.866698873229325e-05
509,6.162500358186662e-05,0.00013404199853539467
510,6.454100366681814e-05,0.00014566699974238873
511,5.570802022702992e-05,0.00012166600208729506
512,2.8041016776114702e-05,5.879098898731172e-05
513,5.470798350870609e-05,0.00012720900122076273
514,5.9165991842746735e-05,0.00013266701716929674
515,4.8083020374178886e-05,0.00011066699516959488
516,6.925000343471766e-05,0.00015154201537370682
517,7.270800415426493e-05,0.00015879099373705685
518,5.379199865274131e-05,0.0001227080065291375
519,5.870801396667957e-05,0.00012883299496024847
520,5.791700095869601e-05,0.00013070800923742354
521,5.075000808574259e-05,0.00011354201706126332
522,5.900001269765198e-05,0.00013145801494829357
523,4.083398380316794e-05,8.629102376289666e-05
524,3.820800338871777e-05,8.133400115184486e-05
525,6.049999501556158e-05,0.0001294999965466559
526,6.78329961374402e-05,0.00014837499475106597
527,6.687501445412636e-05,0.00014783302322030067
528,3.7416000850498676e-05,8.125000749714673e-05
529,4.3750012991949916e-05,9.133401908911765e-05
530,5.949998740106821e-05,0.00013149998267181218
531,5.299999611452222e-05,0.00011716701555997133
532,4.712500958703458e-05,0.00010608299635350704
533,6.525000208057463e-05,0.00014233298134058714
534,4.070898285135627e-05,8.454199996776879e-05
535,5.9457990573719144e-05,0.0001332079991698265
536,4.379200981929898e-05,9.108398808166385e-05
537,5.270799738354981e-05,0.00011950000771321356
538,4.1457999031990767e-05,8.774999878369272e-05
539,5.616701673716307e-05,0.00012508401414379478
540,5.512498319149017e-05,0.00012458302080631256
541,5.6209013564512134e-05,0.00012362501001916826
542,4.820901085622609e-05,0.000113667018013075
543,6.312498589977622e-05,0.00013770899386145175
544,6.729201413691044e-05,0.00014858299982734025
545,6.350001785904169e-05,0.00013808300718665123
546,6.804199074395001e-05,0.00014554199879057705
547,3.312499029561877e-05,7.087498670443892e-05
548,6.445799954235554e-05,0.0001479579950682819
549,5.8833014918491244e-05,0.00013366597704589367
550,3.6291981814429164e-05,7.458301843144e-05
551,7.070801802910864e-05,0.00015700000221841037
552,6.941598257981241e-05,0.0001512500166427344
553,4.525002441368997e-05,9.358397801406682e-05
554,4.658300895243883e-05,9.520800085738301e-05
555,6.991598638705909e-05,0.00015791700570844114
556,3.949998063035309e-05,7.191600161604583e-05
557,4.6792003558948636e-05,8.674999116919935e-05
558,9.345798753201962e-05,0.00012487501953728497
559,0.00011724999058060348,0.00013454200234264135
560,5.991701618768275e-05,0.0001203330175485462
561,2.304100780747831e-05,4.8457994125783443e-05
562,7.570799789391458e-05,0.00015895898104645312
563,6.154100992716849e-05,0.0001328329963143915
564,5.841700476594269e-05,0.00012470799265429378
565,2.6875000912696123e-05,5.379199865274131e-05
566,7.387500954791903e-05,0.00015129198436625302
567,6.162500358186662e-05,0.0001297919952776283
568,4.258300759829581e-05,8.691698894836009e-05
569,2.704199869185686e-05,7.316601113416255e-05
570,6.320897955447435e-05,0.00012675000471062958
571,5.4666976211592555e-05,0.00011870800517499447
572,7.658399408683181e-05,0.00016399999731220305
573,3.0499999411404133e-05,6.416701944544911e-05
574,6.516699795611203e-05,0.00013770800433121622
575,6.066600326448679e-05,0.0001345830096397549
576,5.387500277720392e-05,0.00012041698209941387
577,5.225001950748265e-05,0.00011566598550416529
578,5.6125019909814e-05,0.00012608300312422216
579,5.862498073838651e-05,0.00012970800162293017
580,4.704098682850599e-05,9.691598825156689e-05
581,5.4750009439885616e-05,0.00011675001587718725
582,7.18749943189323e-05,0.0001567079743836075
583,5.645799683406949e-05,0.00011995900422334671
584,5.533298826776445e-05,0.00010633299825713038
585,6.95830094628036e-05,0.00013604099513031542
586,6.120800389908254e-05,0.0001985830022022128
