,LS,BST,LLRBT,BF
217,1.3209006283432245e-05,1.391698606312275e-05,3.1458999728783965e-05,1.116600469686091e-05
218,1.5041005099192262e-05,7.374997949227691e-06,3.137500607408583e-05,1.0791991371661425e-05
219,1.4917022781446576e-05,9.541981853544712e-06,4.716700641438365e-05,1.0833988199010491e-05
220,1.4833000022917986e-05,1.2040982255712152e-05,4.066599649377167e-05,1.0500021744519472e-05
221,1.5458004781976342e-05,7.875001756474376e-06,3.483297768980265e-05,1.0791001841425896e-05
222,1.5416997484862804e-05,1.025001984089613e-05,4.137499490752816e-05,1.1083990102633834e-05
223,1.6000005416572094e-05,7.875001756474376e-06,4.2625004425644875e-05,1.1041993275284767e-05
224,1.504199462942779e-05,1.3542012311518192e-05,3.945900243707001e-05,1.09999964479357e-05
225,1.5249999705702066e-05,7.124996045604348e-06,0.00010495900642126799,1.1124997399747372e-05
226,1.5708996215835214e-05,1.2250005966052413e-05,3.8541998947039247e-05,1.2792006600648165e-05
227,1.5375000657513738e-05,1.2125005014240742e-05,3.233298775739968e-05,1.0832998668774962e-05
228,1.5875004464760423e-05,6.791000487282872e-06,4.8290996346622705e-05,1.1124997399747372e-05
229,1.6833015251904726e-05,1.0707997716963291e-05,4.529100260697305e-05,1.0499992640689015e-05
230,1.5666999388486147e-05,1.2708012945950031e-05,4.058299236930907e-05,1.1249998351559043e-05
231,1.591601176187396e-05,1.3208977179601789e-05,3.879200085066259e-05,1.09999964479357e-05
232,1.4290999388322234e-05,6.582995411008596e-06,3.612501313909888e-05,1.09999964479357e-05
233,1.6707985196262598e-05,9.915995178744197e-06,4.520799848251045e-05,1.1208001524209976e-05
234,1.504199462942779e-05,6.082991603761911e-06,4.06669860240072e-05,1.0916992323473096e-05
235,1.6792007954791188e-05,1.3832992408424616e-05,3.775002551265061e-05,1.3834011042490602e-05
236,1.6125006368383765e-05,9.709008736535907e-06,3.137500607408583e-05,1.0916992323473096e-05
237,1.4457997167482972e-05,8.000002708286047e-06,3.708299482241273e-05,0.0010478339972905815
238,1.5375000657513738e-05,1.0459014447405934e-05,3.679099609144032e-05,1.2833013897761703e-05
239,1.4582998119294643e-05,1.4667020877823234e-05,3.783300053328276e-05,1.1708005331456661e-05
240,1.4874996850267053e-05,1.5375000657513738e-05,3.370799822732806e-05,1.3874989235773683e-05
241,1.637497916817665e-05,1.0916992323473096e-05,3.466597991064191e-05,1.1249998351559043e-05
242,1.6041012713685632e-05,1.0749994544312358e-05,4.2750005377456546e-05,1.4333025319501758e-05
243,1.6375008272007108e-05,1.066701952368021e-05,3.937500878237188e-05,1.1416996130719781e-05
244,1.47090177051723e-05,8.125003660097718e-06,3.783300053328276e-05,1.1416006600484252e-05
245,1.6083999071270227e-05,1.3542012311518192e-05,3.970798570662737e-05,1.1458003427833319e-05
246,1.4082994312047958e-05,1.4042016118764877e-05,4.504199023358524e-05,1.1083000572398305e-05
247,1.4541001291945577e-05,1.3832992408424616e-05,4.1333987610414624e-05,1.0541989468038082e-05
248,1.5124998753890395e-05,1.4500023098662496e-05,4.2917003156617284e-05,3.312499029561877e-05
249,1.4749995898455381e-05,7.084017852321267e-06,3.833300434052944e-05,1.116600469686091e-05
250,1.683298614807427e-05,9.209004929289222e-06,4.691601498052478e-05,3.749999450519681e-05
251,1.6290985513478518e-05,1.0041985660791397e-05,3.399999695830047e-05,1.1041993275284767e-05
252,1.5583005733788013e-05,6.040994776412845e-06,3.783401916734874e-05,1.09999964479357e-05
253,1.3958022464066744e-05,1.370901009067893e-05,3.516601282171905e-05,1.1500000255182385e-05
254,1.6416975995525718e-05,7.666007149964571e-06,2.962502185255289e-05,1.1500000255182385e-05
255,1.6375008272007108e-05,1.0832998668774962e-05,4.020801861770451e-05,2.9416987672448158e-05
