,LS,BST,LLRBT,BF
150,1.1333992006257176e-05,1.2792006600648165e-05,6.71250163577497e-05,2.9333983547985554e-05
151,1.1833006283268332e-05,7.750000804662704e-06,4.258300759829581e-05,3.058300353586674e-05
152,1.2250005966052413e-05,6.458983989432454e-06,2.9708986403420568e-05,2.95409990940243e-05
153,1.1666998034343123e-05,9.167008101940155e-06,4.716697731055319e-05,2.954198862425983e-05
154,1.1791998986154795e-05,1.1083000572398305e-05,4.68340003862977e-05,2.9791990527883172e-05
155,1.1249998351559043e-05,1.1584023013710976e-05,4.2750005377456546e-05,2.8959009796380997e-05
156,1.1374999303370714e-05,1.1541997082531452e-05,4.1041988879442215e-05,2.96669895760715e-05
157,1.1958007235080004e-05,6.999995093792677e-06,3.8708007195964456e-05,2.979201963171363e-05
158,1.2041011359542608e-05,8.457980584353209e-06,4.0875020204111934e-05,2.8999987989664078e-05
159,1.1833006283268332e-05,9.625015081837773e-06,3.62499849870801e-05,2.933302312158048e-05
160,1.6708014300093055e-05,6.916990969330072e-06,4.145901766605675e-05,2.9166985768824816e-05
161,2.5333021767437458e-05,9.249983122572303e-06,3.908298094756901e-05,2.9207993065938354e-05
162,1.1958007235080004e-05,1.1958996765315533e-05,4.125002305954695e-05,2.9041984817013144e-05
163,1.2459000572562218e-05,1.0832998668774962e-05,4.470802377909422e-05,2.9582995921373367e-05
164,1.7583020962774754e-05,7.499998901039362e-06,4.30419750045985e-05,2.9750022804364562e-05
165,1.358301960863173e-05,9.750016033649445e-06,5.599998985417187e-05,2.9666000045835972e-05
166,1.287501072511077e-05,6.833986844867468e-06,4.254200030118227e-05,5.400000372901559e-05
167,1.2375006917864084e-05,1.270900247618556e-05,4.8124988097697496e-05,3.024999750778079e-05
168,1.3249984476715326e-05,7.624999852851033e-06,6.683301762677729e-05,3.091699909418821e-05
169,1.2667005648836493e-05,1.94160093087703e-05,3.562498022802174e-05,3.1041010515764356e-05
170,1.1750002158805728e-05,4.999979864805937e-06,4.9708003643900156e-05,2.9291986720636487e-05
171,1.3167009456083179e-05,9.749986929818988e-06,5.662499461323023e-05,2.9749993700534105e-05
172,2.345800749026239e-05,9.29099041968584e-06,4.962499951943755e-05,2.9417016776278615e-05
173,1.287501072511077e-05,5.582987796515226e-06,4.129199078306556e-05,3.087500226683915e-05
174,1.1750002158805728e-05,1.0125018889084458e-05,5.3832976846024394e-05,3.0540977604687214e-05
175,1.3500015484169126e-05,1.1041003745049238e-05,4.225000157020986e-05,2.96669895760715e-05
176,1.2125005014240742e-05,1.016599708236754e-05,4.6667002607136965e-05,2.95409990940243e-05
177,1.3250013580545783e-05,1.2500007869675756e-05,4.3334002839401364e-05,3.0291004804894328e-05
178,1.3583980035036802e-05,5.709007382392883e-06,4.3042004108428955e-05,2.995799877680838e-05
179,1.2500007869675756e-05,8.416012860834599e-06,6.824999582022429e-05,2.9584014555439353e-05
180,1.195902586914599e-05,8.000002708286047e-06,4.212500061839819e-05,2.937499084509909e-05
181,1.3458018656820059e-05,1.2500007869675756e-05,4.8457994125783443e-05,3.0041002901270986e-05
182,1.3208977179601789e-05,1.1333002476021647e-05,5.054200300946832e-05,2.9749993700534105e-05
183,1.3125012628734112e-05,1.1833995813503861e-05,6.650001159869134e-05,2.8999987989664078e-05
184,1.2125005014240742e-05,1.1083000572398305e-05,4.379200981929898e-05,2.950002090074122e-05
185,1.3290991773828864e-05,1.3374985428526998e-05,4.4208019971847534e-05,2.8916983865201473e-05
186,1.5125027857720852e-05,1.4040997484698892e-05,6.191598367877305e-05,3.0250026611611247e-05
187,1.3457989552989602e-05,1.0791991371661425e-05,4.5958004193380475e-05,2.9416027246043086e-05
188,1.258301199413836e-05,1.462499494664371e-05,5.400000372901559e-05,2.9457994969561696e-05
189,1.4750025002285838e-05,1.3792014215141535e-05,3.91670037060976e-05,2.8458016458898783e-05
190,1.3874989235773683e-05,5.108298500999808e-05,6.062499596737325e-05,2.9791000997647643e-05
191,1.3459008187055588e-05,1.1958007235080004e-05,7.449998520314693e-05,2.8542010113596916e-05
192,1.4042016118764877e-05,1.1042022379115224e-05,4.620800609700382e-05,2.9959017410874367e-05
193,1.3832992408424616e-05,1.6708014300093055e-05,4.125002305954695e-05,2.8166978154331446e-05
194,1.562500256113708e-05,0.00023658297141082585,3.48330067936331e-05,2.995799877680838e-05
195,1.3832992408424616e-05,3.3499993151053786e-05,3.691701567731798e-05,2.8665992431342602e-05
196,1.3791985111311078e-05,6.824999582022429e-05,5.037500523030758e-05,2.9332994017750025e-05
197,1.5375000657513738e-05,1.3999990187585354e-05,4.591699689626694e-05,2.8542010113596916e-05
198,1.4666991773992777e-05,2.125001628883183e-05,3.4666009014472365e-05,2.9291986720636487e-05
199,1.4708988601341844e-05,2.4749984731897712e-05,5.470897303894162e-05,2.8542010113596916e-05
200,1.591700129210949e-05,1.5457975678145885e-05,4.795799031853676e-05,2.8667011065408587e-05
201,1.4457997167482972e-05,1.1625001206994057e-05,5.729199619963765e-05,2.9874994652345777e-05
202,1.675001112744212e-05,1.0208983439952135e-05,4.2249972466379404e-05,2.9290997190400958e-05
203,1.4417018974199891e-05,1.0207993909716606e-05,5.5374985095113516e-05,2.983299782499671e-05
204,1.4499993994832039e-05,1.6417005099356174e-05,3.4249998861923814e-05,3.0041992431506515e-05
205,1.7708982340991497e-05,1.4291988918557763e-05,5.2791001508012414e-05,2.9999995604157448e-05
206,1.550000160932541e-05,9.792012860998511e-06,4.3334002839401364e-05,2.9582995921373367e-05
207,1.5416997484862804e-05,1.329102087765932e-05,4.362498293630779e-05,2.924998989328742e-05
208,1.6834004782140255e-05,1.6708014300093055e-05,3.166700480505824e-05,2.895799116231501e-05
209,1.462499494664371e-05,1.3249984476715326e-05,4.32920060120523e-05,2.9667018679901958e-05
210,1.5249999705702066e-05,8.583010639995337e-06,8.391699520871043e-05,2.9332994017750025e-05
211,1.387501833960414e-05,8.1659818533808e-06,4.2041006963700056e-05,2.895799116231501e-05
212,1.5083991456776857e-05,1.2165983207523823e-05,4.608297604136169e-05,2.908398164436221e-05
213,1.704200985841453e-05,9.583018254488707e-06,4.016701132059097e-05,2.8750015189871192e-05
214,1.5833007637411356e-05,1.0249990737065673e-05,6.1166996601969e-05,2.9207993065938354e-05
215,1.6874982975423336e-05,1.1041993275284767e-05,4.258300759829581e-05,2.895799116231501e-05
216,1.4040997484698892e-05,8.37500556372106e-06,3.779199323616922e-05,3.0291994335129857e-05
217,1.62090000230819e-05,8.99998121894896e-06,4.0624989196658134e-05,2.9999995604157448e-05
218,1.650000922381878e-05,7.833994459360838e-06,3.858297714032233e-05,3.304198617115617e-05
219,1.650000922381878e-05,8.333008736371994e-06,4.187499871477485e-05,2.983299782499671e-05
220,1.6874982975423336e-05,9.540992323309183e-06,3.825000021606684e-05,2.8874987037852407e-05
221,1.5624973457306623e-05,5.125009920448065e-06,3.820800338871777e-05,3.125000512227416e-05
222,1.5624973457306623e-05,1.200000406242907e-05,4.879198968410492e-05,2.9667018679901958e-05
223,1.795799471437931e-05,1.3999990187585354e-05,4.33750101365149e-05,2.983299782499671e-05
224,1.591601176187396e-05,6.624992238357663e-06,3.2167008612304926e-05,2.9417016776278615e-05
225,1.6709003830328584e-05,8.540984708815813e-06,4.700000863522291e-05,3.0750001315027475e-05
226,1.6792007954791188e-05,1.1791998986154795e-05,4.895799793303013e-05,2.9999995604157448e-05
227,1.7040991224348545e-05,7.624999852851033e-06,3.774999640882015e-05,3.333299537189305e-05
228,1.7041980754584074e-05,9.874987881630659e-06,3.8708007195964456e-05,3.0459021218121052e-05
229,1.4707999071106315e-05,6.000016583129764e-06,4.037501639686525e-05,3.0499999411404133e-05
230,1.662501017563045e-05,1.329201040789485e-05,3.708398435264826e-05,3.158301115036011e-05
231,1.8082995666190982e-05,1.333298860117793e-05,5.245901411399245e-05,3.38749960064888e-05
232,1.8167018424719572e-05,1.1957978131249547e-05,4.7582987463101745e-05,3.3082993468269706e-05
233,1.8916995031759143e-05,8.208007784560323e-06,3.541700425557792e-05,3.070800448767841e-05
234,1.6792007954791188e-05,1.2750009773299098e-05,4.558300133794546e-05,3.012499655596912e-05
235,1.812499249354005e-05,1.2833013897761703e-05,4.4791988329961896e-05,3.083297633565962e-05
236,1.824999344535172e-05,5.916983354836702e-06,4.499999340623617e-05,3.1750008929520845e-05
237,1.795799471437931e-05,1.5999976312741637e-05,3.716701758094132e-05,3.274998744018376e-05
238,2.0082981791347265e-05,1.129100564867258e-05,3.1957984901964664e-05,3.23750136885792e-05
239,1.8207996618002653e-05,8.000002708286047e-06,4.3666979763656855e-05,3.112500417046249e-05
240,2.1624990040436387e-05,1.1083000572398305e-05,3.795800148509443e-05,3.0416005756706e-05
241,1.7040991224348545e-05,1.2208998668938875e-05,4.8457994125783443e-05,3.095800639130175e-05
242,3.195900353603065e-05,1.0208983439952135e-05,4.512499435804784e-05,3.179200575686991e-05
243,2.3500004317611456e-05,8.875009370967746e-06,3.9207981899380684e-05,3.22920095641166e-05
244,1.7999991541728377e-05,1.233298098668456e-05,3.5874982131645083e-05,2.9624992748722434e-05
245,1.8457998521625996e-05,1.0042014764621854e-05,4.195800283923745e-05,3.15000070258975e-05
246,1.8333987100049853e-05,1.0916992323473096e-05,3.908301005139947e-05,3.233298775739968e-05
247,1.8416991224512458e-05,1.3790995581075549e-05,5.591599619947374e-05,3.2790994737297297e-05
248,1.9083003280684352e-05,1.329201040789485e-05,3.2082985853776336e-05,3.241701051592827e-05
249,1.5874975360929966e-05,1.3957993360236287e-05,4.458299372345209e-05,3.120899782516062e-05
250,3.5666016628965735e-05,1.3542012311518192e-05,4.108299617655575e-05,6.637498154304922e-05
251,1.895800232887268e-05,9.957992006093264e-06,3.999998443759978e-05,0.0001551249879412353
252,1.945797703228891e-05,1.6292004147544503e-05,3.825000021606684e-05,6.900000153109431e-05
253,1.925000105984509e-05,8.750008419156075e-06,3.9125006878748536e-05,6.620798376388848e-05
254,1.9291008356958628e-05,1.108401920646429e-05,4.5750028220936656e-05,3.14170029014349e-05
255,1.824999344535172e-05,1.4374993043020368e-05,4.783400800079107e-05,3.0625000363215804e-05
256,1.8665974494069815e-05,1.1625001206994057e-05,4.5374996261671185e-05,3.037502756342292e-05
257,1.9333005184307694e-05,1.3541983207687736e-05,3.5834003938362e-05,3.329198807477951e-05
258,1.925000105984509e-05,1.2082979083061218e-05,4.120802623219788e-05,3.0166003853082657e-05
259,1.875002635642886e-05,1.0875024599954486e-05,4.716697731055319e-05,3.0082999728620052e-05
260,1.86669931281358e-05,8.95900302566588e-06,3.4083001082763076e-05,3.0333991162478924e-05
261,1.9374972907826304e-05,1.2333999620750546e-05,4.654098302125931e-05,3.024999750778079e-05
262,1.9208004232496023e-05,1.2625008821487427e-05,5.395800690166652e-05,2.9999995604157448e-05
263,2.0291015971451998e-05,1.462499494664371e-05,4.562499816529453e-05,2.9457994969561696e-05
264,1.966700074262917e-05,9.957992006093264e-06,4.295801045373082e-05,3.179200575686991e-05
265,1.8084014300256968e-05,6.959016900509596e-06,3.704198752529919e-05,3.0834024073556066e-05
266,1.979200169444084e-05,1.3499986380338669e-05,3.862500307150185e-05,3.2334006391465664e-05
267,1.9208004232496023e-05,7.708003977313638e-06,3.629102138802409e-05,3.12910124193877e-05
268,1.9708008039742708e-05,7.33401975594461e-06,4.2917003156617284e-05,3.108300734311342e-05
269,2.0209001377224922e-05,7.708993507549167e-06,3.791699418798089e-05,3.15000070258975e-05
270,1.8499995348975062e-05,7.167021976783872e-06,3.56250093318522e-05,3.066699719056487e-05
271,1.9416998839005828e-05,6.082991603761911e-06,3.208301495760679e-05,3.220798680558801e-05
272,1.9875005818903446e-05,7.2499969974160194e-06,3.995798761025071e-05,3.095899592153728e-05
273,2.0459003280848265e-05,1.0791991371661425e-05,4.016701132059097e-05,3.108399687334895e-05
274,2.170898369513452e-05,1.3125012628734112e-05,4.308400093577802e-05,2.99170205835253e-05
275,1.7790996935218573e-05,7.4160052463412285e-06,4.158299998380244e-05,3.0082999728620052e-05
276,2.1166022634133697e-05,1.0332994861528277e-05,3.600001218728721e-05,3.0291994335129857e-05
277,2.0500010577961802e-05,1.2500007869675756e-05,4.462499055080116e-05,2.995898830704391e-05
278,2.1042011212557554e-05,9.249983122572303e-06,3.84590239264071e-05,2.9874994652345777e-05
279,2.0291015971451998e-05,1.4249992091208696e-05,4.1457999031990767e-05,3.012499655596912e-05
280,2.1624990040436387e-05,1.2040982255712152e-05,4.329197690822184e-05,3.087500226683915e-05
281,2.037500962615013e-05,1.3832992408424616e-05,4.9667025450617075e-05,3.0458002584055066e-05
282,1.9416998839005828e-05,1.0833988199010491e-05,4.954199539497495e-05,3.112500417046249e-05
283,2.1458021365106106e-05,1.0624993592500687e-05,4.304098547436297e-05,3.1042000045999885e-05
284,2.2207997972145677e-05,8.041999535635114e-06,4.037498729303479e-05,3.100000321865082e-05
285,2.1332991309463978e-05,6.084010237827897e-06,3.779100370593369e-05,2.954198862425983e-05
286,2.0583014702424407e-05,1.0041985660791397e-05,5.1291019190102816e-05,3.0499999411404133e-05
287,2.029197639785707e-05,7.459020707756281e-06,4.5833003241568804e-05,2.9791990527883172e-05
288,2.2500025806948543e-05,6.208982085809112e-06,3.7833990063518286e-05,3.037499845959246e-05
289,2.13750172406435e-05,7.041002390906215e-06,4.0041981264948845e-05,3.154101432301104e-05
290,2.216699067503214e-05,1.0624993592500687e-05,4.4665997847914696e-05,3.0416005756706e-05
