,BST,BSTRec
154,3.7541991332545877e-05,6.60410150885582e-05
155,6.183399818837643e-05,0.00011212498066015542
156,3.0166993383318186e-05,5.150001379661262e-05
157,4.24169993493706e-05,7.424998329952359e-05
158,4.0292012272402644e-05,7.045900565572083e-05
159,5.3208990721032023e-05,0.00010204198770225048
160,5.008300649933517e-05,9.120898903347552e-05
161,3.762499545700848e-05,6.708301953040063e-05
162,5.7541998103260994e-05,0.00010666600428521633
163,4.4625019654631615e-05,7.358298171311617e-05
164,3.274998744018376e-05,5.841700476594269e-05
165,4.612500197254121e-05,8.091700146906078e-05
166,4.7792011173442006e-05,7.966702105477452e-05
167,5.683401832357049e-05,0.00012954100384376943
168,3.729201853275299e-05,7.416700827889144e-05
169,6.0999998822808266e-05,0.00012737500946968794
170,5.387500277720392e-05,0.00011383398668840528
171,4.283399903215468e-05,8.095800876617432e-05
172,4.283300950191915e-05,8.062500273808837e-05
173,5.4832984460517764e-05,0.00011299998732283711
174,4.795799031853676e-05,9.112499537877738e-05
175,4.00420103687793e-05,7.704200106672943e-05
176,4.095898475497961e-05,8.208301733247936e-05
177,2.500001573935151e-05,4.8083020374178886e-05
178,3.6999990697950125e-05,6.79170188959688e-05
179,5.2916002459824085e-05,0.00010833400301635265
180,5.095801316201687e-05,9.524999768473208e-05
181,5.05829812027514e-05,0.00010845900396816432
182,5.337499896995723e-05,0.000110041000880301
183,5.708402022719383e-05,0.00011433300096541643
184,3.0291994335129857e-05,6.916699931025505e-05
185,5.895798676647246e-05,0.00012716700439341366
186,5.337499896995723e-05,0.00011100000119768083
187,4.408400855027139e-05,8.029199671000242e-05
188,4.616699879989028e-05,0.00010333300451748073
189,4.300000728107989e-05,7.662497228011489e-05
190,4.5082997530698776e-05,8.754199370741844e-05
191,5.991701618768275e-05,0.00012245800462551415
192,4.262497532181442e-05,7.987499702721834e-05
193,5.0583999836817384e-05,0.00010554201435297728
194,5.0499977078288794e-05,0.00010229198960587382
195,5.062500713393092e-05,9.016602416522801e-05
196,3.850000211969018e-05,7.416598964482546e-05
197,4.341700696386397e-05,8.112500654533505e-05
198,4.8874993808567524e-05,8.870899910107255e-05
199,3.183301305398345e-05,5.7792000006884336e-05
200,4.516600165516138e-05,8.73749959282577e-05
201,4.795897984877229e-05,0.0001024999946821481
202,3.737499355338514e-05,0.00012524999328888953
203,4.391599213704467e-05,8.716699085198343e-05
204,5.92079886700958e-05,0.0001313749817200005
205,5.7083991123363376e-05,0.0001250829955097288
206,4.199999966658652e-05,8.837500354275107e-05
207,2.912498894147575e-05,6.104097701609135e-05
208,4.0749990148469806e-05,8.529200567863882e-05
209,4.929202259518206e-05,9.629200212657452e-05
210,5.19170134793967e-05,0.00012079198495484889
211,2.6875000912696123e-05,5.3916999604552984e-05
212,4.954199539497495e-05,9.38749872148037e-05
213,3.370799822732806e-05,7.183299749158323e-05
214,4.8165995394811034e-05,9.658400085754693e-05
215,5.1499984692782164e-05,0.00011274998541921377
216,3.087500226683915e-05,6.229098653420806e-05
217,5.875001079402864e-05,0.0001336249988526106
218,5.7459023082628846e-05,0.00013187501463107765
219,5.229198723100126e-05,0.00011845800327137113
220,3.708299482241273e-05,7.966702105477452e-05
221,5.16669824719429e-05,0.00011416699271649122
222,4.312500823289156e-05,8.654201519675553e-05
223,4.9458001740276814e-05,0.00011370799620635808
224,3.20419785566628e-05,7.095801993273199e-05
225,4.570800228975713e-05,9.683298412710428e-05
226,5.4042000556364655e-05,0.00012054198305122554
227,4.8083020374178886e-05,0.00010983398533426225
228,4.733301466330886e-05,9.56250005401671e-05
229,4.958297358825803e-05,0.00011258298764005303
230,5.3208001190796494e-05,0.00011504199937917292
231,3.774999640882015e-05,7.658402319066226e-05
232,6.808398757129908e-05,0.00015066700871102512
233,4.545800038613379e-05,8.783297380432487e-05
234,4.066701512783766e-05,8.645901107229292e-05
235,4.99580055475235e-05,0.00011429202277213335
236,5.1458977395668626e-05,0.00011966598685830832
237,5.758399493061006e-05,0.0001294999965466559
238,5.658401641994715e-05,0.00011954200454056263
239,6.0667021898552775e-05,0.00013687499449588358
240,3.2333016861230135e-05,7.000000914558768e-05
241,5.0292001105844975e-05,0.00011524997535161674
242,4.4167012674733996e-05,9.799998952075839e-05
243,5.1624985644593835e-05,0.0001454159792046994
244,5.658398731611669e-05,0.00013929099077358842
245,4.912502481602132e-05,0.0001737500133458525
246,5.208302172832191e-05,0.0001134999911300838
247,4.054099554196e-05,8.591698133386672e-05
248,5.670799873769283e-05,0.00022341599105857313
249,6.366698653437197e-05,0.00013070800923742354
250,6.466699414886534e-05,0.00013112500892020762
251,5.645799683406949e-05,0.00011504199937917292
252,4.4832995627075434e-05,8.133298251777887e-05
253,5.266699008643627e-05,0.00011129199992865324
254,4.212500061839819e-05,8.195801638066769e-05
255,2.604199107736349e-05,5.054200300946832e-05
256,4.937499761581421e-05,0.00010679199476726353
257,5.224999040365219e-05,0.00010658300016075373
258,4.57499991171062e-05,8.854200132191181e-05
259,3.0208000680431724e-05,5.85830130148679e-05
260,4.904100205749273e-05,8.858399814926088e-05
261,7.249999907799065e-05,0.00011774999438785017
262,4.012498538941145e-05,7.454099250026047e-05
263,4.3374981032684445e-05,7.941701915115118e-05
264,3.3791991882026196e-05,6.575000588782132e-05
265,5.7541998103260994e-05,0.0001155420031864196
266,5.224999040365219e-05,0.00010862501221708953
267,5.7833007303997874e-05,0.0001184159773401916
268,3.412499791011214e-05,6.61670055706054e-05
269,5.5249984143301845e-05,0.00011333299335092306
270,3.7250021705403924e-05,7.375000859610736e-05
271,5.416598287411034e-05,0.00011229098890908062
272,3.225001273676753e-05,6.258301436901093e-05
273,3.708299482241273e-05,7.208299939520657e-05
274,5.6374992709606886e-05,8.745800005272031e-05
275,4.975000047124922e-05,0.00010137498611584306
276,4.412498674355447e-05,8.491601329296827e-05
277,5.699999746866524e-05,0.00011300001642666757
278,3.441600711084902e-05,6.462499732151628e-05
279,5.4791977163404226e-05,0.0001134999911300838
280,5.6124990805983543e-05,0.00013329199282452464
281,5.5249984143301845e-05,0.00012024998432025313
282,1.791701652109623e-05,4.57499991171062e-05
283,5.324999801814556e-05,0.00010962499072775245
284,4.549999721348286e-05,8.616599370725453e-05
285,6.137500167824328e-05,0.00012491698726080358
286,4.308301140554249e-05,8.120900020003319e-05
287,4.079198697581887e-05,7.899999036453664e-05
288,4.541702219285071e-05,9.74999857135117e-05
289,4.237500252202153e-05,8.93340038601309e-05
290,5.466700531542301e-05,0.00012554199201986194
291,6.150000263005495e-05,0.00013770800433121622
292,4.166600410826504e-05,8.587498450651765e-05
293,3.5500008380040526e-05,7.800001185387373e-05
294,3.845899482257664e-05,8.012499893084168e-05
295,6.049999501556158e-05,0.00015462501323781908
296,5.92079886700958e-05,0.0001361659960821271
297,4.6707980800420046e-05,9.766599396243691e-05
298,4.345798515714705e-05,8.858300861902535e-05
299,5.6541990488767624e-05,0.00012708400026895106
300,5.2332994528114796e-05,0.00011724999058060348
301,5.025000427849591e-05,0.0001134169870056212
302,6.416600081138313e-05,0.00015191599959507585
303,6.883300375193357e-05,0.00017012498574331403
304,2.0957988454028964e-05,4.225000157020986e-05
305,4.5249995309859514e-05,8.937501115724444e-05
306,4.8582995077595115e-05,9.866600157693028e-05
307,2.416601637378335e-05,5.108301411382854e-05
308,3.825000021606684e-05,8.22500151116401e-05
309,6.87080028001219e-05,0.00018491700757294893
310,5.4042000556364655e-05,0.00011037502554245293
311,2.1624990040436387e-05,4.320798325352371e-05
312,4.541699308902025e-05,8.833297761157155e-05
313,5.574998795054853e-05,0.00011433399049565196
314,5.579201388172805e-05,0.00011104100849479437
315,3.112497506663203e-05,6.004198803566396e-05
316,3.487497451715171e-05,6.225000834092498e-05
317,4.095799522474408e-05,7.987499702721834e-05
318,5.729202530346811e-05,0.00012112499098293483
319,5.124998278915882e-05,0.0001094590115826577
320,3.937497967854142e-05,7.47920130379498e-05
321,4.7874986194074154e-05,0.00010274999658577144
322,4.454201553016901e-05,8.450000314041972e-05
323,6.879199645482004e-05,0.0001349580124951899
324,3.591598942875862e-05,6.400002166628838e-05
325,5.554201197810471e-05,0.00011675001587718725
326,5.366600817069411e-05,0.0001119170046877116
327,5.14579878654331e-05,0.00010975002078339458
328,4.612500197254121e-05,9.887502528727055e-05
329,4.791599349118769e-05,0.00010387500515207648
330,6.120800389908254e-05,0.00012529100058600307
331,3.724999260157347e-05,7.279199780896306e-05
332,3.516700235195458e-05,6.679201032966375e-05
333,3.7291989428922534e-05,7.174999336712062e-05
334,4.433299181982875e-05,8.66670161485672e-05
335,5.954099469818175e-05,5.587501800619066e-05
336,5.7375000324100256e-05,0.0001195840013679117
337,3.2750016544014215e-05,6.699998630210757e-05
338,7.683300646021962e-05,0.00012429201160557568
339,5.833400064148009e-05,0.0001155420031864196
340,5.554201197810471e-05,0.00010987499263137579
341,5.962498835287988e-05,0.00012295800843276083
342,4.862499190494418e-05,0.00010387500515207648
343,5.1624985644593835e-05,0.00010891701094806194
344,4.6375003876164556e-05,8.629198418930173e-05
345,5.658299778588116e-05,0.0001145839923992753
346,4.975000047124922e-05,0.00010512498556636274
347,4.9458001740276814e-05,0.00010616699000820518
348,5.6125019909814e-05,0.00011516700033098459
349,5.229198723100126e-05,0.00010841700714081526
350,5.47909876331687e-05,0.0001151659816969186
351,5.862500984221697e-05,0.00012337500811554492
352,5.7249999372288585e-05,0.00012079198495484889
353,5.187498754821718e-05,0.00010737500269897282
354,4.479099879972637e-05,8.720799814909697e-05
355,6.391698843799531e-05,0.0001287079940084368
356,3.6874989746138453e-05,0.00012320801033638418
357,5.716699524782598e-05,0.00013199998647905886
358,5.616698763333261e-05,0.000123792007798329
359,5.0583999836817384e-05,9.72079869825393e-05
360,3.229102003388107e-05,6.541699985973537e-05
361,5.312499706633389e-05,0.00011600001016631722
362,4.658300895243883e-05,0.00010824998025782406
363,6.054199184291065e-05,0.00016583301476202905
364,6.483300239779055e-05,0.0001501660153735429
365,5.6209013564512134e-05,0.00016283398144878447
366,4.487502155825496e-05,8.766600512899458e-05
367,5.570799112319946e-05,0.00012604199582710862
368,5.9541023802012205e-05,0.00016158301150426269
369,5.570900975726545e-05,0.00011824999819509685
370,6.895800470374525e-05,0.00013841601321473718
371,2.1415995433926582e-05,3.90410132240504e-05
372,5.3041003411635756e-05,0.00010558401118032634
373,5.9290992794558406e-05,0.00011624998296611011
374,5.6042015785351396e-05,0.00010825000936165452
375,5.370800499804318e-05,0.00010737500269897282
376,3.908301005139947e-05,7.449998520314693e-05
377,3.3625023206695914e-05,6.466600461862981e-05
378,4.995899507775903e-05,0.00010424997890368104
379,4.808299127034843e-05,8.812500163912773e-05
380,6.958298035897315e-05,0.00011541700223460793
381,4.816602449864149e-05,8.895900100469589e-05
382,4.462499055080116e-05,8.04169976618141e-05
383,6.366599700413644e-05,0.00012808298924937844
384,7.124998955987394e-05,0.00011645798804238439
385,5.858400254510343e-05,0.00011579200509004295
386,4.520901711657643e-05,8.82500025909394e-05
387,6.254101754166186e-05,0.0001230830093845725
388,3.674998879432678e-05,7.129201549105346e-05
389,5.6374992709606886e-05,0.0001125419803429395
390,6.0874997870996594e-05,0.0001248749904334545
391,6.333302007988095e-05,0.00012829198385588825
392,3.833300434052944e-05,7.220800034701824e-05
393,5.883400444872677e-05,0.00011850000009872019
394,5.5625016102567315e-05,0.00010966599802486598
395,4.941600491292775e-05,8.58750136103481e-05
396,6.0416990891098976e-05,0.00011354099842719734
397,5.787500413134694e-05,0.00011495902435854077
398,6.133297574706376e-05,0.00012191699352115393
399,4.629199975170195e-05,8.695898577570915e-05
400,4.1624996811151505e-05,7.241699495352805e-05
401,4.283300950191915e-05,8.087500464171171e-05
402,5.366699770092964e-05,0.00010895798914134502
403,6.53750030323863e-05,0.00012912502279505134
404,5.629198858514428e-05,0.00011366698890924454
405,3.791600465774536e-05,7.279202691279352e-05
406,4.7457986511290073e-05,0.00010037497850134969
407,5.679202149622142e-05,0.00011391699081286788
408,6.695801857858896e-05,0.0001346660137642175
409,4.691700451076031e-05,7.937499321997166e-05
410,7.270800415426493e-05,0.00013912501162849367
411,6.558297900483012e-05,0.00013120900257490575
412,7.19579984433949e-05,0.00013958301860839128
413,7.383301272056997e-05,0.00014537500101141632
414,6.504199700430036e-05,0.00012854099622927606
415,6.520800525322556e-05,0.00012345798313617706
416,5.412500468082726e-05,0.00010612499318085611
417,5.945900920778513e-05,0.00012258300557732582
418,5.4333999287337065e-05,0.0001112080062739551
419,6.0291989939287305e-05,0.0001135829952545464
420,5.162501474842429e-05,0.00010279202251695096
421,6.108300294727087e-05,0.0001916250039357692
422,4.0000013541430235e-05,8.208397775888443e-05
423,5.8542005717754364e-05,0.00012608300312422216
424,6.6250009695068e-05,0.0001332079991698265
425,4.8582995077595115e-05,9.641700307838619e-05
426,4.341700696386397e-05,8.64169851411134e-05
427,4.82079922221601e-05,9.38749872148037e-05
428,6.720898090861738e-05,0.00014908300363458693
429,6.108300294727087e-05,0.0001301660086028278
430,4.675000673159957e-05,8.929101750254631e-05
431,6.462499732151628e-05,0.00013929099077358842
432,4.158299998380244e-05,8.537498069927096e-05
433,4.67080099042505e-05,9.779099491424859e-05
434,6.745901191607118e-05,0.00015187502140179276
435,6.229200516827404e-05,0.000137166993226856
436,6.558399763889611e-05,0.00014074999489821494
437,4.325000918470323e-05,9.104100172407925e-05
438,2.8875016141682863e-05,5.599998985417187e-05
439,6.53750030323863e-05,0.00014695798745378852
440,4.979100776836276e-05,0.00011404199176467955
441,5.7375000324100256e-05,0.00011495899525471032
442,4.562499816529453e-05,8.579198038205504e-05
443,5.3625000873580575e-05,0.00010787497740238905
444,5.379199865274131e-05,0.00010666699381545186
445,5.020800745114684e-05,0.00010416700388304889
446,5.037500523030758e-05,0.00010933299199678004
447,7.612499757669866e-05,0.00014625000767409801
448,5.91249845456332e-05,0.00012129198876209557
449,6.262501119635999e-05,0.00012149999383836985
450,5.4541975259780884e-05,0.00010900001507252455
451,6.44999963697046e-05,0.00012212502770125866
452,4.1207997128367424e-05,7.279100827872753e-05
453,5.2583025535568595e-05,0.00010233398643322289
454,7.258399273268878e-05,0.0001352079852949828
455,4.020900814794004e-05,7.020801422186196e-05
456,8.420899393968284e-05,0.00012454099487513304
457,6.720898090861738e-05,0.0001254590169992298
458,5.0125003326684237e-05,8.854098268784583e-05
459,7.887501851655543e-05,0.00014525000005960464
460,4.9124995712190866e-05,9.00000159163028e-05
461,6.758401286788285e-05,0.0001337080029770732
462,7.21669930499047e-05,0.00014116702368482947
463,5.0000002374872565e-05,0.00010370800737291574
464,4.1000021155923605e-05,7.2750000981614e-05
465,3.462500171735883e-05,6.433401722460985e-05
466,6.262501119635999e-05,0.00013000000035390258
467,5.804098327644169e-05,0.00012029102072119713
468,4.704200546257198e-05,8.779199561104178e-05
469,6.250001024454832e-05,0.00012158401659689844
470,6.312498589977622e-05,0.0001282920129597187
471,4.77090070489794e-05,8.987501496449113e-05
472,6.795802619308233e-05,0.000169416016433388
473,6.233298336155713e-05,0.0002455420035403222
474,5.962501745671034e-05,0.00022808299399912357
475,6.116600707173347e-05,0.00012104201596230268
476,5.520897684618831e-05,0.00010970898438245058
477,5.34169957973063e-05,0.00010554099571891129
478,4.045802052132785e-05,7.229100447148085e-05
479,4.549999721348286e-05,8.691701805219054e-05
480,6.983400089666247e-05,0.00014195797848515213
481,3.3541000448167324e-05,6.425002356991172e-05
482,4.579100641421974e-05,8.645799243822694e-05
483,3.649998689070344e-05,7.079201168380678e-05
484,6.799999391660094e-05,0.00013633401249535382
485,8.850000449456275e-05,0.0001303750032093376
486,2.5415996788069606e-05,4.75830165669322e-05
487,4.037501639686525e-05,8.054199861362576e-05
488,4.545800038613379e-05,8.858300861902535e-05
489,4.85840137116611e-05,9.087499347515404e-05
490,5.4791016736999154e-05,0.00011350002023391426
491,4.3750012991949916e-05,0.00010512498556636274
492,4.545800038613379e-05,9.466701885685325e-05
493,4.712500958703458e-05,9.8082993645221e-05
494,5.120801506564021e-05,0.00014983300934545696
495,5.262502236291766e-05,0.00012058400898240507
496,5.995799438096583e-05,0.00016058300388976932
497,3.8209022022783756e-05,8.062497363425791e-05
498,5.545801832340658e-05,0.00012754197814501822
499,4.5249995309859514e-05,0.00011229101801291108
500,4.187499871477485e-05,8.724999497644603e-05
501,5.220901221036911e-05,0.00011033299961127341
502,5.020800745114684e-05,0.00010650002514012158
503,4.8874993808567524e-05,0.00010458400356583297
504,4.962499951943755e-05,0.00010808400111272931
505,8.204198093153536e-05,0.0001501249789725989
506,4.99580055475235e-05,0.00010541599476709962
507,6.241700612008572e-05,0.00012454099487513304
508,2.662499900907278e-05,4.7209003241732717e-05
509,6.470902008004487e-05,0.00012670797877945006
510,6.383299478329718e-05,0.00013370899250730872
511,5.5750017054378986e-05,0.00011529200128279626
512,2.8291979106143117e-05,5.545801832340658e-05
513,5.445801070891321e-05,0.0001135829952545464
514,5.9125013649463654e-05,0.00012204097583889961
515,4.941600491292775e-05,0.00010325000039301813
516,6.837499677203596e-05,0.0001432080171070993
517,7.262500002980232e-05,0.00015045900363475084
518,5.445801070891321e-05,0.00011291602277196944
519,5.929201142862439e-05,0.00012158299796283245
520,5.7666999055072665e-05,0.00011920899851247668
521,5.195799167267978e-05,0.00010637499508447945
522,5.8707984862849116e-05,0.00012029201025143266
523,4.070799332112074e-05,7.97079992480576e-05
524,3.7999998312443495e-05,7.449998520314693e-05
525,6.299998494796455e-05,0.00012304101255722344
526,6.75409974064678e-05,0.0001367499935440719
527,6.633298471570015e-05,0.0001376250002067536
528,3.658400964923203e-05,7.2750000981614e-05
529,4.3540989281609654e-05,8.379100472666323e-05
530,6.0416990891098976e-05,0.00012095898273400962
531,5.691699334420264e-05,0.0001069169957190752
532,4.7583976993337274e-05,0.00010016700252890587
533,6.787502206861973e-05,0.00013475000741891563
534,4.320798325352371e-05,7.862501661293209e-05
535,5.941701238043606e-05,0.00012320801033638418
536,4.3333013309165835e-05,8.408297435380518e-05
537,5.283299833536148e-05,0.00011074999929405749
538,4.116600030101836e-05,7.9624995123595e-05
539,5.6124990805983543e-05,0.00011733401333913207
540,5.516601959243417e-05,0.0001143749977927655
541,5.841598613187671e-05,0.00011383299715816975
542,5.175001570023596e-05,0.00010375000420026481
543,6.28340058028698e-05,0.00012858302216045558
544,6.683298852294683e-05,0.00013720899005420506
545,6.366701563820243e-05,0.0001305839978158474
546,7.041700882837176e-05,0.00013595799100585282
547,3.5500008380040526e-05,6.333302007988095e-05
548,6.42910017631948e-05,0.00013412500265985727
549,5.820798105560243e-05,0.00012233300367370248
550,3.629201091825962e-05,7.079099304974079e-05
551,7.095799082890153e-05,0.00014433299656957388
552,6.941700121387839e-05,0.00014358398038893938
553,4.479201743379235e-05,8.770800195634365e-05
554,4.7792011173442006e-05,9.004099410958588e-05
555,7.220800034701824e-05,0.00014308301615528762
556,3.541700425557792e-05,6.612497963942587e-05
557,4.387498483993113e-05,8.39589920360595e-05
558,6.0166988987475634e-05,0.00011716599692590535
559,6.329198367893696e-05,0.00012470799265429378
560,5.6958000641316175e-05,0.00011387502308934927
561,2.3041997337713838e-05,4.24169993493706e-05
562,7.425001240335405e-05,0.00014533300418406725
563,6.066699279472232e-05,0.0001229170011356473
564,5.8375007938593626e-05,0.00011466699652373791
565,2.68329749815166e-05,4.9875001423060894e-05
566,7.258300320245326e-05,0.000145500001963228
567,6.0999998822808266e-05,0.0001222090213559568
568,4.254200030118227e-05,8.074997458606958e-05
569,2.5833986001089215e-05,4.8959016567096114e-05
570,6.024999311193824e-05,0.00011866699787788093
571,5.529201007448137e-05,0.0001102499954868108
572,7.645899313502014e-05,0.00015087498468346894
573,3.179200575686991e-05,5.85000088904053e-05
574,6.433299859054387e-05,0.00012854099622927606
575,6.237500929273665e-05,0.00012499999138526618
576,5.508301546797156e-05,0.00011229200754314661
577,5.400000372901559e-05,0.00010783298057503998
578,5.87090034969151e-05,0.00011441699462011456
579,6.095899152569473e-05,0.00012158299796283245
580,4.766698111779988e-05,8.858297951519489e-05
581,5.295901792123914e-05,0.00010999999358318746
582,7.216597441583872e-05,0.00014179199934005737
583,5.820801015943289e-05,0.00011420901864767075
584,4.816701402887702e-05,8.829199941828847e-05
