,BST,BSTRec
2122,7.991600432433188e-05,0.0001379160094074905
2123,4.129199078306556e-05,7.924999226815999e-05
2124,7.97920220065862e-05,0.0001579590025357902
2125,4.149999585933983e-05,7.729197386652231e-05
2126,6.645798566751182e-05,0.00013791598030366004
2127,5.7666999055072665e-05,0.00012349997996352613
2128,6.329099414870143e-05,0.00013266599853523076
2129,5.2499992307275534e-05,0.0001067080011125654
2130,6.72080204822123e-05,0.00013541599037125707
2131,6.183399818837643e-05,0.00012854201486334205
2132,8.037500083446503e-05,0.0001651250058785081
2133,0.00011562500731088221,0.00013583400868810713
2134,5.224999040365219e-05,0.00010462498175911605
2135,6.35419855825603e-05,0.00011870899470523
2136,5.324999801814556e-05,0.00011154101230204105
2137,6.591598503291607e-05,0.00013433300773613155
2138,5.275002331472933e-05,0.00010458400356583297
2139,7.566699059680104e-05,0.00015066700871102512
2140,5.8416975662112236e-05,0.0001218329998664558
2141,9.162499918602407e-05,0.00014483300037682056
2142,6.895800470374525e-05,0.0001333339896518737
2143,4.658300895243883e-05,8.087497553788126e-05
2144,4.895799793303013e-05,0.00010108298738487065
2145,8.145798346959054e-05,0.00015029098722152412
2146,5.4957985412329435e-05,0.00011316701420582831
2147,5.6374992709606886e-05,0.00011791600263677537
2148,5.2624993259087205e-05,0.00011016600183211267
2149,6.404099985957146e-05,0.0001303750032093376
2150,6.466699414886534e-05,0.00013008300447836518
2151,7.024998194538057e-05,0.00013862497871741652
2152,6.0708000091835856e-05,0.00011570798233151436
2153,6.570899859070778e-05,0.0001314590044785291
2154,7.016700692474842e-05,0.00013770899386145175
2155,5.900001269765198e-05,0.00011987501056864858
2156,8.308302494697273e-05,0.0001586250145919621
2157,4.700000863522291e-05,8.774999878369272e-05
2158,4.3041014578193426e-05,8.125000749714673e-05
2159,6.275001214817166e-05,0.00012700000661425292
2160,7.020801422186196e-05,0.00013666701852343976
2161,6.0999998822808266e-05,0.00012362501001916826
2162,4.8833986511453986e-05,0.00010358300642110407
2163,5.2332994528114796e-05,0.00010566701530478895
2164,3.2374984584748745e-05,5.750000127591193e-05
2165,5.408300785347819e-05,0.00010466700769029558
2166,4.883401561528444e-05,8.783399243839085e-05
2167,8.120900020003319e-05,0.000152749998960644
2168,6.929101073183119e-05,0.00013404097990132868
2169,7.03750120010227e-05,0.00013758300337940454
2170,7.162502151913941e-05,0.00018629099940881133
2171,5.6541990488767624e-05,0.00011741599882952869
2172,7.800001185387373e-05,0.0001732500095386058
2173,9.887499618344009e-05,0.00025370801449753344
2174,6.550000398419797e-05,0.0001367499935440719
2175,7.033301517367363e-05,0.000147666985867545
2176,6.52919989079237e-05,0.00013145801494829357
2177,7.983300019986928e-05,0.0001551249879412353
2178,6.954101263545454e-05,0.0001437499886378646
2179,7.350000669248402e-05,0.0001512500166427344
2180,4.775001434609294e-05,7.533299503847957e-05
2181,6.462499732151628e-05,0.0001264160091523081
2182,7.733298116363585e-05,0.00015262499800883234
2183,3.133402788080275e-05,5.2333984058350325e-05
2184,7.591699250042439e-05,0.00011462499969638884
2185,6.0999998822808266e-05,0.00012524999328888953
2186,5.3750001825392246e-05,0.00011358401388861239
2187,5.78339968342334e-05,0.00011983298463746905
2188,7.804099004715681e-05,0.00015929099754430354
2189,6.366701563820243e-05,0.00012720900122076273
2190,8.120801066979766e-05,0.0001573750050738454
2191,5.004199920222163e-05,0.00010220901458524168
2192,5.124998278915882e-05,0.00010408399975858629
2193,6.941700121387839e-05,0.00014099999680183828
2194,6.416699034161866e-05,0.0001280000142287463
2195,5.08330122102052e-05,0.0001054170134011656
2196,5.558400880545378e-05,0.00011120899580419064
2197,6.27910194452852e-05,0.00012916699051856995
2198,5.304202204570174e-05,0.00011383299715816975
2199,4.804201307706535e-05,0.00010420798207633197
2200,6.470899097621441e-05,0.000223666982492432
2201,7.916698814369738e-05,0.0001648749748710543
2202,6.637501064687967e-05,0.00016645900905132294
2203,6.295798812061548e-05,0.00015779200475662947
2204,7.137499051168561e-05,0.00015616699238307774
2205,5.4750009439885616e-05,0.0001178339880425483
2206,7.954100146889687e-05,0.0001779169833753258
2207,4.470901330932975e-05,9.283301187679172e-05
2208,3.962501068599522e-05,8.333299774676561e-05
2209,5.716699524782598e-05,0.00012245800462551415
2210,4.491698928177357e-05,9.162499918602407e-05
2211,7.166599971242249e-05,0.00016054199659265578
2212,7.741601439192891e-05,0.00018070900114253163
2213,7.412501145154238e-05,0.00015612499555572867
2214,7.154198829084635e-05,0.00016191598842851818
2215,5.270799738354981e-05,0.00011558301048353314
2216,6.591601413674653e-05,0.00015929201617836952
2217,5.900001269765198e-05,0.00015750000602565706
2218,6.262501119635999e-05,0.00013208299060352147
2219,7.808301597833633e-05,0.0001604169956408441
2220,7.20839889254421e-05,0.0001449999981559813
2221,5.645799683406949e-05,0.00011150000500492752
2222,6.820799899287522e-05,0.00014074999489821494
2223,7.841698243282735e-05,0.00014812499284744263
2224,6.108297384344041e-05,0.00012633399455808103
2225,5.5374985095113516e-05,0.00011370799620635808
2226,8.504200377501547e-05,0.0001669169869273901
2227,8.433399489149451e-05,0.00016533301095478237
2228,6.50830043014139e-05,0.00013491700519807637
2229,8.57920094858855e-05,0.00016850000247359276
2230,5.970901111140847e-05,0.00011954200454056263
2231,4.658300895243883e-05,8.49170028232038e-05
2232,5.599998985417187e-05,0.00011354201706126332
2233,7.366700447164476e-05,0.00012887499178759754
2234,7.862501661293209e-05,0.00015341598191298544
2235,5.7124998420476913e-05,0.00011458300286903977
2236,5.8125006034970284e-05,0.00011074999929405749
2237,5.8542005717754364e-05,0.00012137502199038863
2238,5.34169957973063e-05,0.00011679099407047033
2239,6.279197987169027e-05,0.00012333400081843138
2240,7.316700066439807e-05,0.00014470901805907488
2241,3.941598697565496e-05,7.537499186582863e-05
2242,5.3499999921768904e-05,0.00010566701530478895
2243,8.370800060220063e-05,0.00022420799359679222
2244,6.0416990891098976e-05,0.00013779097935184836
2245,0.00010254100197926164,0.00016529200365766883
2246,8.66670161485672e-05,0.00018333300249651074
2247,8.758300100453198e-05,0.00019274998339824378
2248,7.375000859610736e-05,0.0001542910176794976
2249,6.012499216012657e-05,0.00012470799265429378
2250,8.016699575819075e-05,0.0001722089946269989
2251,7.9624995123595e-05,0.00016174998017959297
2252,7.070798892527819e-05,0.00014624997857026756
2253,7.912502042017877e-05,0.00015920901205390692
2254,8.158298442140222e-05,0.00016416702419519424
2255,6.970801041461527e-05,0.00014179100980982184
2256,6.808299804106355e-05,0.0001514999894425273
2257,7.474998710677028e-05,0.00015204199007712305
2258,6.620900239795446e-05,0.00014279200695455074
2259,7.975002517923713e-05,0.00017137499526143074
2260,6.600000779144466e-05,0.00014799999189563096
2261,6.370799383148551e-05,0.0001535420014988631
2262,5.904099089093506e-05,0.00013866700464859605
2263,5.5374985095113516e-05,0.00011545800953172147
2264,6.620801286771894e-05,0.00014308298705145717
2265,6.783401477150619e-05,0.00011812499724328518
2266,5.862500984221697e-05,0.00012437498662620783
2267,5.9291982324793935e-05,0.00013299999409355223
2268,6.470800144597888e-05,0.0001512500166427344
2269,5.7290977565571666e-05,0.000139375013532117
2270,6.795799708925188e-05,0.00017312500858679414
2271,7.095900946296751e-05,0.00018025000463239849
2272,7.591699250042439e-05,0.00015229100245051086
2273,0.00010137501521967351,0.00020037498325109482
2274,4.820901085622609e-05,9.100002353079617e-05
2275,5.00839960295707e-05,0.00010529198334552348
2276,6.662498344667256e-05,0.00023750000400468707
2277,6.466699414886534e-05,0.00014808401465415955
2278,6.033398676663637e-05,0.00012591699487529695
2279,7.091701263561845e-05,0.00017008298891596496
2280,7.183299749158323e-05,0.0001564999984111637
2281,8.12909856904298e-05,0.00016558298375457525
2282,5.395800690166652e-05,0.00011304201325401664
2283,4.549999721348286e-05,8.512500789947808e-05
2284,5.7541998103260994e-05,0.0001152500044554472
2285,6.87080028001219e-05,0.0001355840067844838
2286,7.258300320245326e-05,0.00014704198110848665
2287,7.470799027942121e-05,0.00014729198301211
2288,3.9708014810457826e-05,7.8208016930148e-05
2289,5.062500713393092e-05,0.00010445801308378577
2290,6.833299994468689e-05,0.00014120899140834808
2291,6.462499732151628e-05,0.00012620800407603383
2292,6.42079976387322e-05,0.00012758400407619774
2293,4.658300895243883e-05,8.604099275544286e-05
2294,5.270799738354981e-05,0.00011045800056308508
2295,5.616701673716307e-05,0.00012070799130015075
2296,8.758300100453198e-05,0.0001709159987512976
2297,6.158399628475308e-05,0.00012766700820066035
2298,5.537501419894397e-05,0.00011175000690855086
2299,6.245801341719925e-05,0.00012108302325941622
2300,8.108399924822152e-05,0.00016441699699498713
2301,4.5541994040831923e-05,8.362499647773802e-05
2302,8.145900210365653e-05,0.00016045800293795764
2303,7.333297980949283e-05,0.00018791700131259859
2304,5.6124990805983543e-05,0.00011383398668840528
2305,5.4208008805289865e-05,0.0001119170046877116
2306,5.0125003326684237e-05,0.00010475001181475818
2307,7.01249809935689e-05,0.00013854200369678438
2308,6.762499106116593e-05,0.00013433399726636708
2309,6.216601468622684e-05,0.0001215000229422003
2310,7.208299939520657e-05,0.00013791699893772602
2311,6.995801231823862e-05,0.00013775000115856528
2312,6.166601087898016e-05,0.00011970798368565738
2313,4.6833010856062174e-05,8.849997539073229e-05
2314,6.729099550284445e-05,0.00013512498117052019
2315,5.425000563263893e-05,0.0001077920023817569
2316,5.895798676647246e-05,0.00011795898899435997
2317,9.262500680051744e-05,0.00015675000031478703
2318,3.22920095641166e-05,6.20420032646507e-05
2319,7.145799463614821e-05,0.0001429579860996455
2320,4.933300078846514e-05,0.00010529201244935393
