,LS,BST,LLRBT,BF
102,7.791997632011771e-06,1.0957999620586634e-05,3.6582991015166044e-05,1.2667005648836493e-05
103,7.791008101776242e-06,9.41698090173304e-06,3.8875004975125194e-05,1.0207993909716606e-05
104,7.875001756474376e-06,6.54099858365953e-06,4.8874993808567524e-05,1.0500021744519472e-05
105,8.625007467344403e-06,9.95802110992372e-06,2.854099147953093e-05,1.0207993909716606e-05
106,6.665999535471201e-06,1.0207993909716606e-05,4.33750101365149e-05,1.0374991688877344e-05
107,7.709022611379623e-06,1.1541997082531452e-05,4.212500061839819e-05,1.0415998985990882e-05
108,8.875009370967746e-06,8.458999218419194e-06,4.083299427293241e-05,1.0584015399217606e-05
109,8.417002391070127e-06,7.333001121878624e-06,3.241599188186228e-05,1.0124989785254002e-05
110,7.708003977313638e-06,6.374990334734321e-06,0.0002580000145826489,1.5875004464760423e-05
111,7.99997360445559e-06,9.875016985461116e-06,3.62499849870801e-05,1.0332994861528277e-05
112,8.500006515532732e-06,7.250026101246476e-06,2.7375004719942808e-05,1.0332994861528277e-05
113,8.08399636298418e-06,9.834009688347578e-06,3.983397618867457e-05,1.0083022061735392e-05
114,8.08399636298418e-06,9.457988198846579e-06,3.9000005926936865e-05,1.2250005966052413e-05
115,8.58298153616488e-06,1.066701952368021e-05,3.2374984584748745e-05,9.709008736535907e-06
116,9.832991054281592e-06,9.25001222640276e-06,3.9292004657909274e-05,1.58329785335809e-05
117,8.000002708286047e-06,8.95900302566588e-06,3.729201853275299e-05,1.4584016753360629e-05
118,8.000002708286047e-06,1.0749994544312358e-05,3.899997682310641e-05,1.7583020962774754e-05
119,9.042007150128484e-06,6.459013093262911e-06,3.545801155269146e-05,1.6458012396469712e-05
120,8.832983439788222e-06,1.0042014764621854e-05,4.420799086801708e-05,1.0499992640689015e-05
121,8.583010639995337e-06,6.832997314631939e-06,3.658400964923203e-05,9.709008736535907e-06
122,8.708011591807008e-06,7.4169947765767574e-06,3.333398490212858e-05,1.0124989785254002e-05
123,8.749979315325618e-06,5.375011824071407e-06,4.937499761581421e-05,1.058299676515162e-05
124,8.833012543618679e-06,6.083020707592368e-06,3.866699989885092e-05,1.5416997484862804e-05
125,8.833012543618679e-06,7.291993824765086e-06,4.529199213720858e-05,9.95901064015925e-06
126,8.915987564250827e-06,8.000002708286047e-06,4.2832980398088694e-05,1.0208023013547063e-05
127,9.207986295223236e-06,9.499985026195645e-06,3.745799767784774e-05,1.2459000572562218e-05
128,8.583010639995337e-06,8.167000487446785e-06,4.529100260697305e-05,1.0749994544312358e-05
129,1.2792006600648165e-05,9.374984074383974e-06,4.562499816529453e-05,9.750016033649445e-06
130,1.0791001841425896e-05,9.832991054281592e-06,3.825000021606684e-05,1.0125018889084458e-05
131,8.916977094486356e-06,8.37500556372106e-06,3.404097515158355e-05,1.0333984391763806e-05
132,8.875009370967746e-06,9.875016985461116e-06,4.25000034738332e-05,1.0458985343575478e-05
133,8.625007467344403e-06,9.459006832912564e-06,4.1040999349206686e-05,1.5375000657513738e-05
134,8.99998121894896e-06,8.499977411702275e-06,3.9417005609720945e-05,1.2708012945950031e-05
135,8.833012543618679e-06,1.1333002476021647e-05,2.908302121795714e-05,1.0541989468038082e-05
136,8.875009370967746e-06,1.1666998034343123e-05,3.654201282188296e-05,1.016599708236754e-05
137,9.417010005563498e-06,5.207984941080213e-06,2.995799877680838e-05,1.575000351294875e-05
138,9.292009053751826e-06,6.500020390376449e-06,4.32920060120523e-05,1.2750009773299098e-05
139,9.584007784724236e-06,9.374984074383974e-06,4.720801371149719e-05,1.0041985660791397e-05
140,8.833012543618679e-06,3.3329997677356005e-06,4.6958011807873845e-05,9.916984708979726e-06
141,9.707990102469921e-06,6.583984941244125e-06,4.775001434609294e-05,1.4791992725804448e-05
