,BST,BSTRec
250,4.879198968410492e-05,8.633299148641527e-05
251,3.47500026691705e-05,6.437499541789293e-05
252,5.295898881740868e-05,0.00010687499889172614
253,5.545801832340658e-05,0.00011029202141799033
254,1.9708997569978237e-05,3.5958015359938145e-05
255,0.00015191698912531137,0.00010270799975842237
256,4.67080099042505e-05,7.850001566112041e-05
257,6.170800770632923e-05,0.00011770898709073663
258,5.0000002374872565e-05,8.62079905346036e-05
259,4.854099825024605e-05,8.65840120241046e-05
260,6.674998439848423e-05,0.00012279200018383563
261,4.504199023358524e-05,7.81250128056854e-05
262,8.800000068731606e-05,0.00013033399591222405
263,5.454101483337581e-05,0.00010183299309574068
264,5.7541008573025465e-05,0.00010270799975842237
265,6.320801912806928e-05,0.00011000002268701792
266,4.0624989196658134e-05,7.049998384900391e-05
267,4.441701457835734e-05,7.941699004732072e-05
268,5.1292008720338345e-05,0.00010050000855699182
269,7.079198257997632e-05,0.0001305410114582628
270,4.7667010221630335e-05,8.429199806414545e-05
271,6.437499541789293e-05,0.00012404099106788635
272,4.7290988732129335e-05,8.491598418913782e-05
273,5.137498374097049e-05,0.00010066700633615255
274,3.391699283383787e-05,6.199997733347118e-05
275,4.99580055475235e-05,0.00010041700443252921
276,5.750000127591193e-05,0.00011087500024586916
277,4.3459003791213036e-05,7.845798972994089e-05
278,6.579101318493485e-05,0.00012466698535718024
279,3.941697650589049e-05,7.18749943189323e-05
280,6.550000398419797e-05,0.00012429201160557568
281,4.3208012357354164e-05,7.733399979770184e-05
282,4.3334002839401364e-05,0.00010133400792255998
283,6.483300239779055e-05,0.0001522919919807464
284,4.854198778048158e-05,9.8459015134722e-05
285,3.483399632386863e-05,7.112498860806227e-05
286,5.600001895800233e-05,0.00012129201786592603
287,6.27499830443412e-05,0.00013691600179299712
288,4.704101593233645e-05,9.366698213852942e-05
289,5.962498835287988e-05,0.00012587499804794788
290,7.208299939520657e-05,0.0001508750137872994
291,4.3167005060240626e-05,8.541700663045049e-05
292,5.595901166088879e-05,0.00011983301374129951
293,3.3082993468269706e-05,6.866597686894238e-05
294,5.079101538285613e-05,9.729200974106789e-05
295,3.733299672603607e-05,7.279100827872753e-05
296,5.312499706633389e-05,0.00011833300231955945
297,5.5333017371594906e-05,0.00012091698590666056
298,5.5042008170858026e-05,0.00011574997915886343
299,5.616599810309708e-05,0.00012383301509544253
300,2.8416980057954788e-05,5.9084006352350116e-05
301,3.583298530429602e-05,7.091698353178799e-05
302,4.991600872017443e-05,9.65830113273114e-05
303,4.212500061839819e-05,8.583301678299904e-05
304,3.266602288931608e-05,7.012501009739935e-05
305,6.150000263005495e-05,0.00013012500130571425
306,4.570800228975713e-05,9.39579913392663e-05
307,6.662498344667256e-05,0.00013954201131127775
308,5.141599103808403e-05,0.0001177079975605011
309,5.3499999921768904e-05,0.00013537501217797399
310,4.300000728107989e-05,0.00011162500595673919
311,6.024999311193824e-05,0.00012816599337384105
