,BST,LLRBT,BF
7464,1.7959013348445296e-05,7.758301217108965e-05,2.4707987904548645e-05
7465,1.4374993043020368e-05,8.895900100469589e-05,2.4832988856360316e-05
7466,2.1499989088624716e-05,7.791700772941113e-05,2.575002145022154e-05
7467,1.533300383016467e-05,6.516699795611203e-05,2.470900653861463e-05
7468,1.4458026271313429e-05,6.479199510067701e-05,2.591699012555182e-05
7469,1.8916005501523614e-05,7.691598148085177e-05,2.4708017008379102e-05
7470,1.979200169444084e-05,6.691698217764497e-05,2.3333006538450718e-05
7471,1.4249992091208696e-05,6.762499106116593e-05,2.6083987904712558e-05
7472,1.5833007637411356e-05,6.591700366698205e-05,2.649999805726111e-05
7473,2.216699067503214e-05,7.024998194538057e-05,2.7166999643668532e-05
7474,2.0332983694970608e-05,5.67499955650419e-05,2.5874993298202753e-05
7475,1.666598836891353e-05,7.479198393411934e-05,2.5707995519042015e-05
7476,1.5084020560607314e-05,7.583299884572625e-05,2.429200685583055e-05
7477,1.866600359790027e-05,6.975000724196434e-05,2.5667017325758934e-05
7478,2.0792009308934212e-05,6.52919989079237e-05,2.7166999643668532e-05
7479,1.420799526385963e-05,7.620800170116127e-05,2.4540990125387907e-05
7480,1.8457998521625996e-05,6.145800580270588e-05,2.5874993298202753e-05
7481,1.4125020243227482e-05,6.941601168364286e-05,2.6958994567394257e-05
7482,1.320798764936626e-05,7.033301517367363e-05,2.5208020815625787e-05
7483,1.795799471437931e-05,7.895799353718758e-05,2.5125016691163182e-05
7484,1.1208001524209976e-05,8.2874990766868e-05,2.5166984414681792e-05
7485,1.3042008504271507e-05,6.975000724196434e-05,2.5416986318305135e-05
7486,1.6375008272007108e-05,7.512501906603575e-05,2.5249988539144397e-05
7487,1.8166989320889115e-05,7.487498805858195e-05,2.5374989490956068e-05
7488,1.5833007637411356e-05,6.608400144614279e-05,2.475001383572817e-05
7489,1.7290993127971888e-05,5.050000618211925e-05,2.4208013201132417e-05
7490,2.3125001462176442e-05,7.500001811422408e-05,2.458301605656743e-05
7491,1.2582982890307903e-05,6.729201413691044e-05,2.4625012883916497e-05
7492,1.7040991224348545e-05,8.56249826028943e-05,4.254101077094674e-05
7493,1.2250005966052413e-05,7.704200106672943e-05,2.8959009796380997e-05
7494,1.2458011042326689e-05,6.09580019954592e-05,2.5874993298202753e-05
7495,1.53339933604002e-05,5.78339968342334e-05,2.5582994567230344e-05
7496,1.4125020243227482e-05,6.620900239795446e-05,2.5125016691163182e-05
7497,2.1540996385738254e-05,6.44999963697046e-05,2.608299837447703e-05
7498,1.641598646529019e-05,7.108401041477919e-05,2.5749992346391082e-05
7499,1.3582990504801273e-05,7.470799027942121e-05,2.6416993932798505e-05
7500,1.529202563688159e-05,7.595799979753792e-05,2.520799171179533e-05
7501,1.8208986148238182e-05,7.733298116363585e-05,2.5375018594786525e-05
7502,1.641598646529019e-05,7.087498670443892e-05,2.3833010345697403e-05
7503,2.145799226127565e-05,6.316602230072021e-05,2.5582994567230344e-05
7504,1.720900763757527e-05,6.329198367893696e-05,2.4999986635521054e-05
7505,1.4999997802078724e-05,6.799999391660094e-05,2.4500011932104826e-05
7506,1.7707992810755968e-05,0.000157458009198308,2.529201447032392e-05
7507,1.7874990589916706e-05,8.504101424477994e-05,2.4874985683709383e-05
7508,1.837499439716339e-05,8.600001456215978e-05,2.6374997105449438e-05
7509,1.7916987417265773e-05,7.404098869301379e-05,2.720800694078207e-05
7510,1.7125013982877135e-05,6.575000588782132e-05,2.4459004634991288e-05
7511,1.6291014617308974e-05,7.145898416638374e-05,2.5375018594786525e-05
7512,2.0625011529773474e-05,8.19999841041863e-05,2.470900653861463e-05
7513,1.579101081006229e-05,6.308301817625761e-05,2.5040993932634592e-05
7514,2.0042003598064184e-05,8.108399924822152e-05,2.5124987587332726e-05
7515,2.4625012883916497e-05,7.237499812617898e-05,2.5042012566700578e-05
7516,2.116599353030324e-05,8.324999362230301e-05,2.5541987270116806e-05
7517,2.066700835712254e-05,8.38330015540123e-05,2.633300027810037e-05
7518,2.1792016923427582e-05,7.074998575262725e-05,2.429200685583055e-05
7519,1.9166996935382485e-05,5.837497883476317e-05,2.4500011932104826e-05
7520,1.2749980669468641e-05,5.76250022277236e-05,2.4874985683709383e-05
7521,1.595797948539257e-05,6.858300184831023e-05,2.750000567175448e-05
7522,2.2916996385902166e-05,7.341700256802142e-05,2.7833011699840426e-05
7523,1.662501017563045e-05,6.18330086581409e-05,2.6124995201826096e-05
7524,2.1625019144266844e-05,8.433300536125898e-05,2.500001573935151e-05
7525,1.7084006685763597e-05,8.733299910090864e-05,2.4375010980293155e-05
7526,1.9416998839005828e-05,6.658298661932349e-05,2.5583984097465873e-05
7527,1.4084012946113944e-05,7.166698924265802e-05,2.5749992346391082e-05
7528,1.5166995581239462e-05,7.462501525878906e-05,2.5083980290219188e-05
7529,1.7125013982877135e-05,5.8250006986781955e-05,2.6250025257468224e-05
7530,1.9166007405146956e-05,6.275001214817166e-05,2.62079993262887e-05
7531,2.041697734966874e-05,7.116701453924179e-05,2.458400558680296e-05
7532,1.3582990504801273e-05,6.654200842604041e-05,2.4333014152944088e-05
7533,2.0875013433396816e-05,7.533299503847957e-05,2.7166999643668532e-05
7534,4.050001734867692e-05,7.025001104921103e-05,2.591600059531629e-05
7535,1.5166995581239462e-05,8.966700988821685e-05,2.7624977519735694e-05
7536,2.099998528137803e-05,7.854198338463902e-05,2.575002145022154e-05
7537,1.8584018107503653e-05,6.26669789198786e-05,2.6749999960884452e-05
7538,1.070898724719882e-05,6.729201413691044e-05,2.5124987587332726e-05
7539,1.479100319556892e-05,5.949998740106821e-05,2.587502240203321e-05
7540,2.5374989490956068e-05,6.183297955431044e-05,2.5249988539144397e-05
7541,1.4332996215671301e-05,7.008298416621983e-05,2.449998282827437e-05
7542,1.737498678267002e-05,7.054200978018343e-05,2.500001573935151e-05
7543,1.8916995031759143e-05,6.512500112876296e-05,2.6291992980986834e-05
7544,2.8708018362522125e-05,6.958399899303913e-05,2.5959016056731343e-05
7545,2.129099448211491e-05,5.76250022277236e-05,2.4957989808171988e-05
7546,1.9957980839535594e-05,6.741698598489165e-05,2.508299075998366e-05
7547,2.883299021050334e-05,7.341700256802142e-05,2.6875000912696123e-05
7548,2.283402136527002e-05,6.42079976387322e-05,2.5625020498409867e-05
7549,1.754198456183076e-05,8.000002708286047e-05,2.4749984731897712e-05
7550,1.6582984244450927e-05,8.212498505599797e-05,2.5249988539144397e-05
7551,1.6582984244450927e-05,6.291599129326642e-05,2.7332978788763285e-05
7552,2.045798464678228e-05,7.266699685715139e-05,2.5540997739881277e-05
7553,2.099998528137803e-05,6.920800660736859e-05,2.7292000595480204e-05
7554,1.416602754034102e-05,6.520797614939511e-05,2.600002335384488e-05
7555,2.0167004549875855e-05,8.262498886324465e-05,2.5165994884446263e-05
7556,1.8375023500993848e-05,7.041601929813623e-05,2.5249988539144397e-05
7557,1.775001874193549e-05,7.737500709481537e-05,2.6250025257468224e-05
7558,2.0624982425943017e-05,7.370897219516337e-05,2.504198346287012e-05
7559,1.9916973542422056e-05,7.016601739451289e-05,2.4917011614888906e-05
7560,1.7874990589916706e-05,7.941699004732072e-05,2.5582994567230344e-05
7561,1.8332997569814324e-05,8.070797775872052e-05,2.462498378008604e-05
7562,1.420799526385963e-05,7.949999417178333e-05,2.5874993298202753e-05
7563,1.3457989552989602e-05,5.787500413134694e-05,2.5416986318305135e-05
7564,1.633400097489357e-05,6.933300755918026e-05,2.5957997422665358e-05
7565,1.7290993127971888e-05,6.604200461879373e-05,2.5042012566700578e-05
7566,1.3500015484169126e-05,7.429200923070312e-05,3.5250006476417184e-05
7567,1.675001112744212e-05,7.045900565572083e-05,2.4666980607435107e-05
7568,1.462499494664371e-05,7.46249861549586e-05,2.7583009796217084e-05
7569,1.945797703228891e-05,7.591600297018886e-05,2.6459019863978028e-05
7570,1.6790989320725203e-05,8.312499267049134e-05,2.6124995201826096e-05
7571,1.5166995581239462e-05,6.887500057928264e-05,2.629202208481729e-05
7572,1.3874989235773683e-05,5.400000372901559e-05,2.6250025257468224e-05
7573,1.3959011994302273e-05,7.950002327561378e-05,2.475001383572817e-05
7574,1.8583989003673196e-05,7.399998139590025e-05,2.604199107736349e-05
7575,2.2958003683015704e-05,8.616701234132051e-05,2.579198917374015e-05
7576,1.6000005416572094e-05,6.36249897070229e-05,2.666600630618632e-05
7577,1.6417005099356174e-05,5.800000508315861e-05,2.6083987904712558e-05
7578,9.208015399053693e-06,5.966599564999342e-05,2.7458008844405413e-05
7579,1.80420174729079e-05,6.320900865830481e-05,2.6124995201826096e-05
7580,2.0207982743158937e-05,0.00010708300396800041,2.5834015104919672e-05
7581,1.2542004697024822e-05,8.429199806414545e-05,2.4959008442237973e-05
7582,1.3749988283962011e-05,7.591600297018886e-05,2.6374997105449438e-05
7583,1.724998583085835e-05,5.704100476577878e-05,2.5333021767437458e-05
7584,1.837499439716339e-05,7.033301517367363e-05,2.549999044276774e-05
7585,1.8874998204410076e-05,0.00011287498637102544,2.591699012555182e-05
7586,1.7749989638105035e-05,7.43329874239862e-05,2.5999994250014424e-05
7587,3.008398925885558e-05,6.541699985973537e-05,2.416601637378335e-05
7588,1.575000351294875e-05,8.945801528170705e-05,2.5165994884446263e-05
7589,2.37500062212348e-05,7.683300646021962e-05,2.5999994250014424e-05
7590,2.0624982425943017e-05,5.691600381396711e-05,2.508299075998366e-05
7591,2.462498378008604e-05,7.475001621060073e-05,2.5457993615418673e-05
7592,2.5332992663607e-05,8.249998791143298e-05,2.7542002499103546e-05
7593,2.037500962615013e-05,6.400002166628838e-05,2.812498132698238e-05
7594,1.4082994312047958e-05,7.495799218304455e-05,2.4291977752000093e-05
7595,1.391698606312275e-05,6.391599890775979e-05,2.4707987904548645e-05
7596,1.8165999790653586e-05,5.608299397863448e-05,2.4874985683709383e-05
7597,1.7792015569284558e-05,6.062499596737325e-05,2.458400558680296e-05
7598,2.7583999326452613e-05,6.120800389908254e-05,2.4957989808171988e-05
7599,1.1750002158805728e-05,5.841700476594269e-05,2.5124987587332726e-05
7600,2.4457986000925303e-05,8.283299393951893e-05,2.5375018594786525e-05
7601,1.7291982658207417e-05,7.48750171624124e-05,2.4708017008379102e-05
7602,2.025000867433846e-05,7.779200677759945e-05,2.416700590401888e-05
7603,1.6000005416572094e-05,7.066698162816465e-05,2.704199869185686e-05
7604,1.4542019926011562e-05,8.445800631307065e-05,2.7583009796217084e-05
7605,1.9500002963468432e-05,7.558299694210291e-05,2.4791021132841706e-05
7606,1.9750004867091775e-05,5.845801206305623e-05,2.433298504911363e-05
7607,1.633301144465804e-05,8.516700472682714e-05,2.458400558680296e-05
7608,1.8708000425249338e-05,5.8125006034970284e-05,2.5541987270116806e-05
7609,2.0749983377754688e-05,7.624999852851033e-05,2.458301605656743e-05
7610,1.6999983927235007e-05,7.554201874881983e-05,2.500001573935151e-05
7611,1.9875005818903446e-05,5.2624993259087205e-05,2.533398219384253e-05
7612,1.7874990589916706e-05,4.8999994760379195e-05,2.679199678823352e-05
7613,1.4416000340133905e-05,6.59169745631516e-05,2.520799171179533e-05
7614,1.7458020010963082e-05,7.429099059663713e-05,2.508299075998366e-05
7615,2.0041014067828655e-05,7.675000233575702e-05,2.529201447032392e-05
7616,1.2958014849573374e-05,5.7375000324100256e-05,2.441700780764222e-05
7617,1.2458011042326689e-05,7.270797505043447e-05,2.4832988856360316e-05
7618,1.5708996215835214e-05,6.658400525338948e-05,2.441700780764222e-05
7619,1.704200985841453e-05,8.191599044948816e-05,2.449998282827437e-05
7620,2.300000051036477e-05,6.908300565555692e-05,2.5250017642974854e-05
7621,1.6083999071270227e-05,6.374999065883458e-05,2.4665991077199578e-05
7622,1.8457998521625996e-05,6.945800851099193e-05,2.408298314549029e-05
7623,1.945797703228891e-05,6.808299804106355e-05,2.4957989808171988e-05
7624,1.3291981304064393e-05,6.558300810866058e-05,2.5084009394049644e-05
7625,1.333298860117793e-05,6.979197496548295e-05,2.445801510475576e-05
7626,1.6582984244450927e-05,6.891597877256572e-05,2.4834007490426302e-05
7627,1.8834020011126995e-05,6.683298852294683e-05,2.520799171179533e-05
7628,1.983300899155438e-05,6.829199264757335e-05,2.4124979972839355e-05
7629,1.5208992408588529e-05,6.616697646677494e-05,2.562499139457941e-05
7630,2.1124986233189702e-05,7.983401883393526e-05,2.416700590401888e-05
7631,3.0416005756706e-05,6.787499296478927e-05,2.4333014152944088e-05
7632,2.4666020181030035e-05,7.708399789407849e-05,2.6458001229912043e-05
7633,1.258301199413836e-05,5.15839783474803e-05,2.4542008759453893e-05
7634,1.5583005733788013e-05,8.38330015540123e-05,2.733300789259374e-05
7635,1.854199217632413e-05,7.604100392200053e-05,3.21249826811254e-05
7636,1.4666991773992777e-05,5.220802268013358e-05,2.400000812485814e-05
7637,2.891701296903193e-05,7.708399789407849e-05,2.5332992663607e-05
7638,2.037500962615013e-05,6.412499351426959e-05,2.3959000827744603e-05
7639,1.6167003195732832e-05,8.720799814909697e-05,2.7958012651652098e-05
7640,1.80420174729079e-05,7.683300646021962e-05,2.5457993615418673e-05
7641,1.2125005014240742e-05,8.224998600780964e-05,2.566599869169295e-05
7642,1.229200279340148e-05,6.77499920129776e-05,2.4832988856360316e-05
7643,1.750001683831215e-05,7.412498234771192e-05,2.5999994250014424e-05
7644,2.620898885652423e-05,7.341700256802142e-05,2.4832988856360316e-05
7645,2.041601692326367e-05,7.429200923070312e-05,2.5124987587332726e-05
7646,1.9291997887194157e-05,8.537498069927096e-05,2.529201447032392e-05
7647,1.8542021280154586e-05,7.454201113432646e-05,2.5124987587332726e-05
7648,1.5583005733788013e-05,7.454099250026047e-05,2.6792025892063975e-05
7649,1.5041005099192262e-05,6.6250009695068e-05,2.5666988221928477e-05
7650,1.9917002646252513e-05,6.983298226259649e-05,2.6041001547127962e-05
7651,2.145799226127565e-05,6.0708000091835856e-05,2.579198917374015e-05
7652,1.4125020243227482e-05,7.974999607540667e-05,2.7959002181887627e-05
7653,2.0292005501687527e-05,6.674998439848423e-05,2.712497371248901e-05
7654,2.3458997020497918e-05,8.350002462975681e-05,2.549999044276774e-05
7655,1.937500201165676e-05,6.324998685158789e-05,2.4833017960190773e-05
7656,1.6749982023611665e-05,7.89170153439045e-05,2.416700590401888e-05
7657,1.8915976397693157e-05,7.854198338463902e-05,2.4416018277406693e-05
7658,1.9917002646252513e-05,0.00011150000500492752,2.5874993298202753e-05
7659,1.633301144465804e-05,8.1458012573421e-05,2.7499976567924023e-05
7660,1.8624996300786734e-05,7.483299123123288e-05,2.7332978788763285e-05
7661,2.1292013116180897e-05,7.658300455659628e-05,2.862501423805952e-05
7662,2.2083026124164462e-05,0.00020362500799819827,2.7749978471547365e-05
7663,2.1665997337549925e-05,7.104201358743012e-05,2.7375004719942808e-05
7664,1.6167003195732832e-05,0.00011150000500492752,3.4083001082763076e-05
7665,2.316699828952551e-05,8.095899829640985e-05,2.4333014152944088e-05
7666,1.2791017070412636e-05,6.241697701625526e-05,2.5666988221928477e-05
7667,1.7040991224348545e-05,7.100001676008105e-05,2.4542008759453893e-05
7668,1.4707999071106315e-05,5.5791984777897596e-05,2.4833978386595845e-05
7669,1.62090000230819e-05,7.18749943189323e-05,2.5084009394049644e-05
7670,1.1666008504107594e-05,0.0001307500060647726,2.6749999960884452e-05
7671,1.487502595409751e-05,6.408299668692052e-05,2.4832988856360316e-05
7672,2.7667003450915217e-05,7.141698733903468e-05,2.4541019229218364e-05
7673,1.3125012628734112e-05,7.529198774136603e-05,2.5249988539144397e-05
7674,1.6999983927235007e-05,7.491599535569549e-05,2.445897553116083e-05
7675,1.8749997252598405e-05,8.783399243839085e-05,2.4540990125387907e-05
7676,1.329201040789485e-05,5.908298771828413e-05,2.529201447032392e-05
7677,1.1666998034343123e-05,6.275001214817166e-05,2.4542008759453893e-05
7678,1.3958022464066744e-05,5.845801206305623e-05,2.520799171179533e-05
7679,2.0790990674868226e-05,7.008298416621983e-05,2.662499900907278e-05
7680,1.591601176187396e-05,8.162498124875128e-05,2.4666980607435107e-05
7681,2.1000014385208488e-05,7.195802754722536e-05,2.520799171179533e-05
7682,2.170898369513452e-05,6.512500112876296e-05,2.5749992346391082e-05
7683,1.8916995031759143e-05,7.433400605805218e-05,2.470900653861463e-05
7684,2.037500962615013e-05,7.375000859610736e-05,2.5290995836257935e-05
7685,1.80420174729079e-05,8.333398727700114e-05,2.4833017960190773e-05
7686,2.1083978936076164e-05,7.87499884609133e-05,2.3958011297509074e-05
7687,1.2957985745742917e-05,7.066599209792912e-05,2.791700535453856e-05
7688,1.4791992725804448e-05,6.849999772384763e-05,2.5249988539144397e-05
7689,1.479100319556892e-05,7.091599400155246e-05,2.491698251105845e-05
7690,2.125001628883183e-05,7.395801367238164e-05,2.4500011932104826e-05
7691,1.2625008821487427e-05,7.412501145154238e-05,2.4792010663077235e-05
7692,2.1583022316917777e-05,7.633300265297294e-05,2.5124987587332726e-05
7693,2.1499989088624716e-05,7.050001295283437e-05,2.5375018594786525e-05
7694,1.5874975360929966e-05,8.162501035258174e-05,2.6249996153637767e-05
7695,1.9583007087931037e-05,6.987497908994555e-05,2.5832996470853686e-05
7696,1.4707999071106315e-05,6.979200406931341e-05,2.5874993298202753e-05
7697,1.6999983927235007e-05,6.820898852311075e-05,2.4500011932104826e-05
7698,1.7375015886500478e-05,7.88329925853759e-05,2.4374981876462698e-05
7699,2.1209008991718292e-05,8.791699656285346e-05,2.549999044276774e-05
7700,1.7167010810226202e-05,8.258302113972604e-05,2.4625012883916497e-05
7701,2.1915999241173267e-05,8.19999841041863e-05,2.5250017642974854e-05
7702,1.9458995666354895e-05,7.97079992480576e-05,2.5332992663607e-05
7703,1.400001929141581e-05,7.087498670443892e-05,3.0333001632243395e-05
7704,1.7332989955320954e-05,8.029097807593644e-05,2.5209010345861316e-05
7705,1.8749997252598405e-05,7.120799273252487e-05,2.8084003133699298e-05
7706,1.5541998436674476e-05,5.608299397863448e-05,2.4999986635521054e-05
7707,1.4666002243757248e-05,7.233300129882991e-05,2.4333014152944088e-05
7708,1.5249999705702066e-05,9.016698459163308e-05,2.504102303646505e-05
7709,2.0000006770715117e-05,6.362501881085336e-05,2.4957989808171988e-05
7710,1.7582991858944297e-05,6.483300239779055e-05,2.579099964350462e-05
7711,1.662501017563045e-05,7.762497989460826e-05,2.5959016056731343e-05
7712,2.174999099224806e-05,8.04169976618141e-05,2.616702113300562e-05
7713,1.5124998753890395e-05,6.591700366698205e-05,2.4707987904548645e-05
7714,1.5666999388486147e-05,7.629097672179341e-05,2.449998282827437e-05
7715,2.0166015019640326e-05,6.987497908994555e-05,2.4708017008379102e-05
7716,1.5124998753890395e-05,7.733298116363585e-05,2.4917011614888906e-05
7717,2.22500239033252e-05,7.654199725948274e-05,2.404197584837675e-05
7718,1.4291988918557763e-05,6.483300239779055e-05,2.4582986952736974e-05
7719,1.654197694733739e-05,8.191601955331862e-05,2.449998282827437e-05
7720,2.095801755785942e-05,6.866600597277284e-05,2.4833017960190773e-05
7721,1.7499987734481692e-05,6.345799192786217e-05,2.479099202901125e-05
7722,2.274999860674143e-05,7.587502477690578e-05,2.4832988856360316e-05
7723,1.4541001291945577e-05,7.608399027958512e-05,2.4040986318141222e-05
7724,1.979200169444084e-05,5.7249999372288585e-05,2.5291985366493464e-05
7725,1.4999997802078724e-05,6.675001350231469e-05,2.4834007490426302e-05
7726,1.7458020010963082e-05,5.558400880545378e-05,2.470900653861463e-05
7727,1.7375015886500478e-05,9.466600022278726e-05,2.5040993932634592e-05
7728,1.7207989003509283e-05,6.0375023167580366e-05,2.520799171179533e-05
7729,1.5375000657513738e-05,8.429199806414545e-05,2.4667009711265564e-05
7730,1.4082994312047958e-05,7.679100963287055e-05,2.445801510475576e-05
7731,2.116698306053877e-05,7.650000043213367e-05,2.4957989808171988e-05
7732,1.9291008356958628e-05,6.966700311750174e-05,2.6375026209279895e-05
7733,1.2167001841589808e-05,6.500000017695129e-05,2.5291985366493464e-05
7734,1.2707983842119575e-05,6.154098082333803e-05,2.55830236710608e-05
7735,1.5999976312741637e-05,7.174999336712062e-05,2.4165987269952893e-05
7736,1.3707991456612945e-05,7.94160005170852e-05,2.791700535453856e-05
7737,2.1041982108727098e-05,7.037498289719224e-05,2.5874993298202753e-05
7738,1.6167003195732832e-05,5.887501174584031e-05,2.4749984731897712e-05
7739,1.3541983207687736e-05,6.262501119635999e-05,2.458400558680296e-05
7740,2.0625011529773474e-05,8.179200813174248e-05,2.566599869169295e-05
7741,1.7292011762037873e-05,7.21669930499047e-05,2.7749978471547365e-05
7742,1.7667014617472887e-05,6.750001921318471e-05,2.4457986000925303e-05
7743,1.6958016203716397e-05,7.254199590533972e-05,2.358300844207406e-05
7744,1.737498678267002e-05,6.816699169576168e-05,2.487501478753984e-05
7745,1.695798709988594e-05,6.52919989079237e-05,2.6833993615582585e-05
7746,1.7624988686293364e-05,6.870899233035743e-05,2.5874993298202753e-05
7747,1.9041995983570814e-05,8.858300861902535e-05,2.458301605656743e-05
7748,2.1791987819597125e-05,7.391601684503257e-05,2.5582994567230344e-05
7749,1.6834004782140255e-05,6.266700802370906e-05,2.4874985683709383e-05
7750,2.2541004000231624e-05,6.779099931009114e-05,2.3833010345697403e-05
7751,2.2833002731204033e-05,8.170801447704434e-05,2.4500011932104826e-05
7752,1.6166974091902375e-05,7.437501335516572e-05,2.429101732559502e-05
7753,2.1124986233189702e-05,6.895800470374525e-05,2.4958018912002444e-05
7754,1.3792014215141535e-05,6.883300375193357e-05,2.520799171179533e-05
7755,1.4291988918557763e-05,5.800000508315861e-05,2.4124979972839355e-05
7756,2.0124978618696332e-05,6.666601984761655e-05,2.5500019546598196e-05
7757,1.320798764936626e-05,8.624998736195266e-05,2.416601637378335e-05
7758,1.6916979802772403e-05,6.125000072643161e-05,2.3792003048583865e-05
7759,1.8583028577268124e-05,7.10829917807132e-05,2.4625012883916497e-05
7760,2.5249988539144397e-05,7.591699250042439e-05,2.458400558680296e-05
7761,2.245799987576902e-05,7.345800986513495e-05,2.5291985366493464e-05
7762,1.5875004464760423e-05,0.00019058299949392676,2.4084001779556274e-05
7763,1.8332997569814324e-05,8.704198990017176e-05,2.5209010345861316e-05
7764,1.824999344535172e-05,7.350000669248402e-05,2.479099202901125e-05
7765,1.3999990187585354e-05,8.254099520854652e-05,2.4250010028481483e-05
7766,2.0583014702424407e-05,6.220900104381144e-05,2.7790985768660903e-05
7767,1.7875019693747163e-05,7.758298306725919e-05,2.400000812485814e-05
7768,1.8874998204410076e-05,5.645799683406949e-05,2.520799171179533e-05
7769,1.6792007954791188e-05,6.954200216569006e-05,2.4832988856360316e-05
7770,1.824999344535172e-05,7.716598338447511e-05,2.6249996153637767e-05
7771,1.6624981071799994e-05,6.504199700430036e-05,2.7750007575377822e-05
7772,2.6250025257468224e-05,6.550000398419797e-05,2.5749992346391082e-05
7773,1.4541001291945577e-05,6.458300049416721e-05,2.475001383572817e-05
7774,1.904202508740127e-05,7.829198148101568e-05,2.6583991711959243e-05
7775,1.2999982573091984e-05,8.279201574623585e-05,2.679100725799799e-05
7776,2.545802271924913e-05,6.370799383148551e-05,2.8250011382624507e-05
7777,2.820801455527544e-05,5.808298010379076e-05,2.4540990125387907e-05
7778,2.0750012481585145e-05,9.629200212657452e-05,2.5040993932634592e-05
7779,2.795798354782164e-05,8.533400250598788e-05,2.8582988306879997e-05
7780,2.158299321308732e-05,8.483300916850567e-05,3.5250006476417184e-05
7781,2.0916020730510354e-05,8.212498505599797e-05,2.7375004719942808e-05
7782,1.2333999620750546e-05,6.337501690723002e-05,2.575002145022154e-05
7783,1.3707991456612945e-05,7.312500383704901e-05,2.4832988856360316e-05
7784,2.2917025489732623e-05,8.183298632502556e-05,2.933302312158048e-05
7785,2.0541978301480412e-05,8.116700337268412e-05,2.508299075998366e-05
7786,2.025000867433846e-05,8.212501415982842e-05,2.579198917374015e-05
7787,2.274999860674143e-05,7.291699876077473e-05,2.5124987587332726e-05
7788,2.5457993615418673e-05,6.562497583217919e-05,2.7166999643668532e-05
7789,2.0000006770715117e-05,7.524999091401696e-05,2.7583009796217084e-05
7790,2.5707995519042015e-05,6.895899423398077e-05,2.8167007258161902e-05
7791,2.216699067503214e-05,6.816699169576168e-05,2.5749992346391082e-05
7792,1.9708997569978237e-05,7.079201168380678e-05,2.8125010430812836e-05
7793,2.358399797230959e-05,5.9416983276605606e-05,2.7750007575377822e-05
7794,2.054101787507534e-05,7.974999607540667e-05,2.779200440272689e-05
7795,1.7250014934688807e-05,6.262498209252954e-05,2.750000567175448e-05
7796,1.5915982658043504e-05,7.241699495352805e-05,2.679100725799799e-05
7797,1.683298614807427e-05,7.308297790586948e-05,2.5416986318305135e-05
7798,8.870800957083702e-05,5.954099469818175e-05,2.720800694078207e-05
7799,1.7999991541728377e-05,6.525000208057463e-05,2.562499139457941e-05
7800,2.4707987904548645e-05,7.72500061430037e-05,2.4375010980293155e-05
7801,1.775001874193549e-05,6.458300049416721e-05,2.6958005037158728e-05
7802,2.3500004317611456e-05,7.712500519119203e-05,2.4999986635521054e-05
7803,2.7457979740574956e-05,8.337499457411468e-05,2.4541019229218364e-05
7804,1.3832992408424616e-05,7.941699004732072e-05,2.5291985366493464e-05
7805,1.1916999937966466e-05,6.437499541789293e-05,2.5334011297672987e-05
7806,1.6167003195732832e-05,5.916701047681272e-05,2.7166999643668532e-05
7807,1.2500007869675756e-05,8.670799434185028e-05,2.5042012566700578e-05
7808,1.7416023183614016e-05,7.220800034701824e-05,2.5291985366493464e-05
7809,1.620801049284637e-05,6.037499406374991e-05,2.7749978471547365e-05
7810,1.550000160932541e-05,6.941700121387839e-05,2.504198346287012e-05
7811,1.820901525206864e-05,6.279197987169027e-05,3.383299917913973e-05
7812,1.5916972188279033e-05,5.6124990805983543e-05,2.4374981876462698e-05
7813,2.0499981474131346e-05,6.579200271517038e-05,2.6125024305656552e-05
7814,1.8916995031759143e-05,7.774998084641993e-05,2.5249988539144397e-05
7815,2.341700019314885e-05,6.179200136102736e-05,2.4708017008379102e-05
7816,1.387501833960414e-05,8.041600813157856e-05,2.6541994884610176e-05
7817,2.3958011297509074e-05,8.416699711233377e-05,2.5125016691163182e-05
7818,1.5583005733788013e-05,7.116698543541133e-05,2.5125016691163182e-05
7819,1.6125006368383765e-05,6.579200271517038e-05,2.433298504911363e-05
7820,2.2792024537920952e-05,8.004202391020954e-05,3.4083990612998605e-05
7821,1.783299376256764e-05,7.174999336712062e-05,2.5291985366493464e-05
7822,1.662501017563045e-05,7.937499321997166e-05,2.77079816441983e-05
7823,2.1000014385208488e-05,6.933300755918026e-05,2.5792018277570605e-05
7824,1.129100564867258e-05,5.820899968966842e-05,2.7750007575377822e-05
7825,1.9083003280684352e-05,8.308299584314227e-05,2.5707995519042015e-05
7826,2.479198155924678e-05,5.924998549744487e-05,2.516701351851225e-05
7827,1.287501072511077e-05,7.479099440388381e-05,2.579198917374015e-05
7828,1.7833022866398096e-05,8.437500218860805e-05,2.5709014153108e-05
7829,1.879199407994747e-05,7.162499241530895e-05,2.7292000595480204e-05
7830,2.183302422054112e-05,7.995800115168095e-05,2.6166992029175162e-05
7831,1.812499249354005e-05,6.349998875521123e-05,2.4125009076669812e-05
7832,1.6875012079253793e-05,7.129201549105346e-05,2.487501478753984e-05
7833,1.5749974409118295e-05,8.03329749032855e-05,2.5666988221928477e-05
7834,1.1833995813503861e-05,6.049999501556158e-05,2.475001383572817e-05
7835,2.3666012566536665e-05,7.6374999480322e-05,2.445801510475576e-05
7836,1.8332997569814324e-05,7.870901026763022e-05,2.562499139457941e-05
7837,1.8082995666190982e-05,8.891697507351637e-05,2.4625012883916497e-05
