,BST,BSTRec
156,4.166699363850057e-05,7.870901026763022e-05
157,4.674997762776911e-05,8.066699956543744e-05
158,4.183300188742578e-05,7.383298361673951e-05
159,5.258299643173814e-05,0.00011083300341852009
160,4.3167005060240626e-05,7.920799544081092e-05
161,4.795799031853676e-05,8.1458012573421e-05
162,4.975000047124922e-05,0.00010341699817217886
163,3.8416997995227575e-05,7.37910158932209e-05
164,4.3832988012582064e-05,7.437501335516572e-05
165,4.2750005377456546e-05,8.104200242087245e-05
166,3.5500008380040526e-05,6.52089947834611e-05
167,4.9458001740276814e-05,0.00011958301183767617
168,3.85420280508697e-05,8.054199861362576e-05
169,4.39999857917428e-05,8.504098514094949e-05
170,5.579201388172805e-05,8.020800305530429e-05
171,3.774999640882015e-05,7.745801121927798e-05
172,3.620798815973103e-05,7.495799218304455e-05
173,5.066601443104446e-05,9.304200648330152e-05
174,4.5833003241568804e-05,8.958298712968826e-05
175,4.237500252202153e-05,8.674999116919935e-05
176,4.083398380316794e-05,7.620800170116127e-05
177,5.095801316201687e-05,0.00011062499834224582
178,4.454201553016901e-05,8.779199561104178e-05
179,4.0749990148469806e-05,8.075000368990004e-05
180,5.808300920762122e-05,0.0001203330175485462
181,4.199999966658652e-05,7.995899068191648e-05
182,5.025000427849591e-05,0.00011162500595673919
183,4.412498674355447e-05,8.541697752662003e-05
184,5.3333002142608166e-05,0.00010979198850691319
185,4.349998198449612e-05,8.250001701526344e-05
186,5.204201443120837e-05,0.00010054200538434088
187,5.395899643190205e-05,0.00011454100604169071
188,4.7667010221630335e-05,9.520800085738301e-05
189,4.9291993491351604e-05,0.00010833298438228667
190,5.245799547992647e-05,0.00010970799485221505
191,5.383399548009038e-05,0.00011512500350363553
192,5.529201007448137e-05,9.579097968526185e-05
193,4.437501775100827e-05,9.083401528187096e-05
194,3.6582991015166044e-05,7.362500764429569e-05
195,4.774998524226248e-05,0.00010879200999625027
196,4.8874993808567524e-05,9.41250182222575e-05
197,3.954200656153262e-05,7.904198719188571e-05
198,5.108298500999808e-05,0.00011208400246687233
199,6.133399438112974e-05,0.0001359590096399188
200,3.7290999898687005e-05,7.79579859226942e-05
201,5.070798215456307e-05,0.00011337499017827213
202,5.145900649949908e-05,0.0001152500044554472
203,5.308398976922035e-05,0.00011666698264889419
204,3.7084013456478715e-05,7.974999607540667e-05
205,3.4707976737990975e-05,7.116701453924179e-05
206,4.233297659084201e-05,8.654201519675553e-05
207,4.366700886748731e-05,8.804199751466513e-05
208,3.8875004975125194e-05,7.816700963303447e-05
209,5.862500984221697e-05,0.0001277499832212925
210,2.933302312158048e-05,6.141600897535682e-05
211,5.34169957973063e-05,0.00011495899525471032
212,3.820800338871777e-05,7.654100772924721e-05
213,1.491699367761612e-05,2.99170205835253e-05
214,5.533298826776445e-05,0.00012216600589454174
215,5.195802077651024e-05,0.00011420800001360476
216,4.516600165516138e-05,9.362498531118035e-05
217,5.479200626723468e-05,0.00012462501763366163
218,6.504199700430036e-05,0.00013604198466055095
219,4.658300895243883e-05,9.466698975302279e-05
220,3.608397673815489e-05,7.733399979770184e-05
221,4.2917003156617284e-05,8.55830148793757e-05
222,4.400001489557326e-05,0.00010850001126527786
223,3.9875012589618564e-05,7.783298497088253e-05
224,3.987498348578811e-05,8.366699330508709e-05
225,4.620800609700382e-05,9.083299664780498e-05
226,5.1042006816715e-05,0.00011545800953172147
227,4.8124988097697496e-05,9.612500434741378e-05
228,4.325000918470323e-05,8.625001646578312e-05
229,4.9291993491351604e-05,0.00011158300912939012
230,4.150002496317029e-05,8.47910123411566e-05
231,4.9959024181589484e-05,0.00011508300667628646
232,4.558300133794546e-05,9.312501060776412e-05
233,3.7541991332545877e-05,7.504201494157314e-05
234,5.51670091226697e-05,0.00012316700303927064
235,4.837499000132084e-05,9.00000159163028e-05
236,5.220898310653865e-05,0.00012158299796283245
237,5.654201959259808e-05,0.00011774999438785017
238,4.2625004425644875e-05,7.929099956527352e-05
239,4.620797699317336e-05,8.81669984664768e-05
240,4.6958011807873845e-05,9.791602496989071e-05
241,4.770801751874387e-05,0.00011020799865946174
242,4.895898746326566e-05,0.00011374999303370714
243,4.087499110028148e-05,8.487500599585474e-05
244,4.600000102072954e-05,9.31659888010472e-05
245,2.8833019314333797e-05,5.991599755361676e-05
246,2.5457993615418673e-05,5.133400554768741e-05
247,3.2458017813041806e-05,6.85419945511967e-05
248,6.995798321440816e-05,0.0001521660014986992
249,3.6165991332381964e-05,8.029199671000242e-05
250,4.0292012272402644e-05,8.558400440961123e-05
251,3.925000783056021e-05,8.329199044965208e-05
252,5.625002086162567e-05,0.00013366699567995965
253,5.3333991672843695e-05,0.00011999998241662979
254,5.558299017138779e-05,0.00012174999574199319
255,5.537501419894397e-05,0.00012050001532770693
256,3.591598942875862e-05,7.47920130379498e-05
257,4.6959001338109374e-05,9.304197737947106e-05
258,4.5791995944455266e-05,9.316700743511319e-05
